player_id,general,combat,performance,economy,progression,segments
116512,"{'series_played': 5, 'games_played': 6}","{'kills': {'total': 51, 'average': 10.2, 'best': 16, 'worst': 5}, 'deaths': {'total': 32, 'average': 6.4, 'worst': 14, 'best': 2}, 'first_kills': {'total': 5, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 183973, 'average': 30662.166666666668, 'max': 61755}}",[]
116514,"{'series_played': 6, 'games_played': 7}","{'kills': {'total': 19, 'average': 3.1666666666666665, 'best': 8, 'worst': 0}, 'deaths': {'total': 30, 'average': 5.0, 'worst': 9, 'best': 2}, 'first_kills': {'total': 4, 'percentage': 66.66666666666666}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 164773, 'average': 23539.0, 'max': 55159}}",[]
116516,"{'series_played': 5, 'games_played': 5}","{'kills': {'total': 30, 'average': 6.0, 'best': 9, 'worst': 2}, 'deaths': {'total': 23, 'average': 4.6, 'worst': 8, 'best': 1}, 'first_kills': {'total': 5, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 168204, 'average': 33640.8, 'max': 61453}}",[]
116518,"{'series_played': 6, 'games_played': 7}","{'kills': {'total': 12, 'average': 2.0, 'best': 3, 'worst': 1}, 'deaths': {'total': 64, 'average': 10.666666666666666, 'worst': 16, 'best': 5}, 'first_kills': {'total': 5, 'percentage': 83.33333333333334}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 115295, 'average': 16470.714285714286, 'max': 39342}}",[]
116534,"{'series_played': 9, 'games_played': 14}","{'kills': {'total': 51, 'average': 5.666666666666667, 'best': 16, 'worst': 1}, 'deaths': {'total': 57, 'average': 6.333333333333333, 'worst': 17, 'best': 0}, 'first_kills': {'total': 7, 'percentage': 77.77777777777779}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 321134, 'average': 22938.14285714286, 'max': 37001}}",[]
116535,"{'series_played': 9, 'games_played': 14}","{'kills': {'total': 82, 'average': 9.11111111111111, 'best': 33, 'worst': 2}, 'deaths': {'total': 52, 'average': 5.777777777777778, 'worst': 22, 'best': 1}, 'first_kills': {'total': 9, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 355723, 'average': 25408.785714285714, 'max': 40881}}",[]
116537,"{'series_played': 9, 'games_played': 14}","{'kills': {'total': 50, 'average': 5.555555555555555, 'best': 13, 'worst': 1}, 'deaths': {'total': 55, 'average': 6.111111111111111, 'worst': 16, 'best': 1}, 'first_kills': {'total': 9, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 234150, 'average': 16725.0, 'max': 25795}}",[]
116539,"{'series_played': 9, 'games_played': 14}","{'kills': {'total': 24, 'average': 2.6666666666666665, 'best': 7, 'worst': 1}, 'deaths': {'total': 66, 'average': 7.333333333333333, 'worst': 19, 'best': 3}, 'first_kills': {'total': 8, 'percentage': 88.88888888888889}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 212256, 'average': 15161.142857142857, 'max': 22190}}",[]
116541,"{'series_played': 1, 'games_played': 1}","{'kills': {'total': 10, 'average': 10.0, 'best': 10, 'worst': 10}, 'deaths': {'total': 7, 'average': 7.0, 'worst': 7, 'best': 7}, 'first_kills': {'total': 1, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 26959, 'average': 26959.0, 'max': 26959}}",[]
116542,"{'series_played': 6, 'games_played': 6}","{'kills': {'total': 29, 'average': 4.833333333333333, 'best': 11, 'worst': 0}, 'deaths': {'total': 37, 'average': 6.166666666666667, 'worst': 10, 'best': 2}, 'first_kills': {'total': 5, 'percentage': 83.33333333333334}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 161568, 'average': 26928.0, 'max': 45154}}",[]
