player_id,general,combat,performance,economy,progression,segments
116622,"{'series_played': 5, 'games_played': 7}","{'kills': {'total': 22, 'average': 4.4, 'best': 6, 'worst': 2}, 'deaths': {'total': 50, 'average': 10.0, 'worst': 18, 'best': 2}, 'first_kills': {'total': 5, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 173455, 'average': 24779.285714285714, 'max': 50618}}",[]
116624,"{'series_played': 3, 'games_played': 3}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 3, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 0, 'average': 0.0, 'max': 0}}",[]
116626,"{'series_played': 8, 'games_played': 11}","{'kills': {'total': 116, 'average': 14.5, 'best': 29, 'worst': 1}, 'deaths': {'total': 72, 'average': 9.0, 'worst': 18, 'best': 1}, 'first_kills': {'total': 7, 'percentage': 87.5}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 354265, 'average': 32205.909090909092, 'max': 53400}}",[]
116628,"{'series_played': 8, 'games_played': 11}","{'kills': {'total': 16, 'average': 2.0, 'best': 4, 'worst': 0}, 'deaths': {'total': 90, 'average': 11.25, 'worst': 27, 'best': 6}, 'first_kills': {'total': 8, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 173776, 'average': 15797.818181818182, 'max': 31261}}",[]
116630,"{'series_played': 8, 'games_played': 11}","{'kills': {'total': 76, 'average': 9.5, 'best': 21, 'worst': 3}, 'deaths': {'total': 51, 'average': 6.375, 'worst': 14, 'best': 1}, 'first_kills': {'total': 7, 'percentage': 87.5}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 296489, 'average': 26953.545454545456, 'max': 41426}}",[]
116632,"{'series_played': 8, 'games_played': 11}","{'kills': {'total': 25, 'average': 3.125, 'best': 7, 'worst': 1}, 'deaths': {'total': 78, 'average': 9.75, 'worst': 23, 'best': 4}, 'first_kills': {'total': 7, 'percentage': 87.5}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 176860, 'average': 16078.181818181818, 'max': 32723}}",[]
116643,"{'series_played': 6, 'games_played': 15}","{'kills': {'total': 234, 'average': 39.0, 'best': 62, 'worst': 26}, 'deaths': {'total': 230, 'average': 38.333333333333336, 'worst': 46, 'best': 27}, 'first_kills': {'total': 6, 'percentage': 100.0}, 'damage': {'total': 26757, 'average': 1783.8, 'max': 2491}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 320, 'combat': {'kills': {'total': 234, 'average': 0.73125}, 'deaths': {'total': 230, 'average': 0.71875}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 5, 'avg_completions': 0.015625, 'first_completions': {'count': 316, 'percentage': 98.75}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.003125, 'first_completions': {'count': 319, 'percentage': 99.6875}}, {'type': 'explodeBomb', 'completions': 3, 'avg_completions': 0.009375, 'first_completions': {'count': 317, 'percentage': 99.0625}}, {'type': 'plantBomb', 'completions': 7, 'avg_completions': 0.021875, 'first_completions': {'count': 313, 'percentage': 97.8125}}], 'win_rate': 47.1875}]"
116645,"{'series_played': 6, 'games_played': 15}","{'kills': {'total': 197, 'average': 32.833333333333336, 'best': 51, 'worst': 23}, 'deaths': {'total': 207, 'average': 34.5, 'worst': 44, 'best': 22}, 'first_kills': {'total': 6, 'percentage': 100.0}, 'damage': {'total': 22986, 'average': 1532.4, 'max': 2603}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 320, 'combat': {'kills': {'total': 197, 'average': 0.615625}, 'deaths': {'total': 207, 'average': 0.646875}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 6, 'avg_completions': 0.01875, 'first_completions': {'count': 316, 'percentage': 98.75}}, {'type': 'beginDefuseWithoutKit', 'completions': 4, 'avg_completions': 0.0125, 'first_completions': {'count': 317, 'percentage': 99.0625}}, {'type': 'explodeBomb', 'completions': 3, 'avg_completions': 0.009375, 'first_completions': {'count': 317, 'percentage': 99.0625}}, {'type': 'plantBomb', 'completions': 12, 'avg_completions': 0.0375, 'first_completions': {'count': 308, 'percentage': 96.25}}], 'win_rate': 47.1875}]"
116647,"{'series_played': 6, 'games_played': 15}","{'kills': {'total': 238, 'average': 39.666666666666664, 'best': 45, 'worst': 34}, 'deaths': {'total': 217, 'average': 36.166666666666664, 'worst': 48, 'best': 19}, 'first_kills': {'total': 5, 'percentage': 83.33333333333334}, 'damage': {'total': 26939, 'average': 1795.9333333333334, 'max': 2861}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 320, 'combat': {'kills': {'total': 238, 'average': 0.74375}, 'deaths': {'total': 217, 'average': 0.678125}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 7, 'avg_completions': 0.021875, 'first_completions': {'count': 314, 'percentage': 98.125}}, {'type': 'beginDefuseWithoutKit', 'completions': 4, 'avg_completions': 0.0125, 'first_completions': {'count': 316, 'percentage': 98.75}}, {'type': 'explodeBomb', 'completions': 4, 'avg_completions': 0.0125, 'first_completions': {'count': 316, 'percentage': 98.75}}, {'type': 'plantBomb', 'completions': 12, 'avg_completions': 0.0375, 'first_completions': {'count': 308, 'percentage': 96.25}}], 'win_rate': 47.1875}]"
116649,"{'series_played': 6, 'games_played': 15}","{'kills': {'total': 225, 'average': 37.5, 'best': 52, 'worst': 26}, 'deaths': {'total': 214, 'average': 35.666666666666664, 'worst': 47, 'best': 25}, 'first_kills': {'total': 6, 'percentage': 100.0}, 'damage': {'total': 22879, 'average': 1525.2666666666667, 'max': 2262}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 320, 'combat': {'kills': {'total': 225, 'average': 0.703125}, 'deaths': {'total': 214, 'average': 0.66875}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 7, 'avg_completions': 0.021875, 'first_completions': {'count': 314, 'percentage': 98.125}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.003125, 'first_completions': {'count': 319, 'percentage': 99.6875}}, {'type': 'explodeBomb', 'completions': 3, 'avg_completions': 0.009375, 'first_completions': {'count': 317, 'percentage': 99.0625}}, {'type': 'plantBomb', 'completions': 15, 'avg_completions': 0.046875, 'first_completions': {'count': 305, 'percentage': 95.3125}}], 'win_rate': 47.1875}]"
