player_id,general,combat,performance,economy,segments,progression
114285,"{'series_played': 3, 'games_played': 4}","{'kills': {'total': 61, 'average': 20.333333333333332, 'best': 29, 'worst': 16}, 'deaths': {'total': 59, 'average': 19.666666666666668, 'worst': 31, 'best': 11}, 'first_kills': {'total': 2, 'percentage': 66.66666666666666}, 'damage': {'total': 7015, 'average': 1753.75, 'max': 1942}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 100, 'combat': {'kills': {'total': 61, 'average': 0.61}, 'deaths': {'total': 59, 'average': 0.59}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 2, 'avg_completions': 0.02, 'first_completions': {'count': 99, 'percentage': 99.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 100, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 5, 'avg_completions': 0.05, 'first_completions': {'count': 95, 'percentage': 95.0}}, {'type': 'plantBomb', 'completions': 10, 'avg_completions': 0.1, 'first_completions': {'count': 90, 'percentage': 90.0}}], 'win_rate': 42.0}]",
114287,"{'series_played': 3, 'games_played': 4}","{'kills': {'total': 76, 'average': 25.333333333333332, 'best': 35, 'worst': 20}, 'deaths': {'total': 65, 'average': 21.666666666666668, 'worst': 31, 'best': 16}, 'first_kills': {'total': 3, 'percentage': 100.0}, 'damage': {'total': 7643, 'average': 1910.75, 'max': 2242}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 100, 'combat': {'kills': {'total': 76, 'average': 0.76}, 'deaths': {'total': 65, 'average': 0.65}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 100, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 100, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 2, 'avg_completions': 0.02, 'first_completions': {'count': 98, 'percentage': 98.0}}, {'type': 'plantBomb', 'completions': 5, 'avg_completions': 0.05, 'first_completions': {'count': 95, 'percentage': 95.0}}], 'win_rate': 42.0}]",
114289,"{'series_played': 3, 'games_played': 4}","{'kills': {'total': 67, 'average': 22.333333333333332, 'best': 39, 'worst': 12}, 'deaths': {'total': 59, 'average': 19.666666666666668, 'worst': 28, 'best': 13}, 'first_kills': {'total': 3, 'percentage': 100.0}, 'damage': {'total': 7466, 'average': 1866.5, 'max': 3097}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 100, 'combat': {'kills': {'total': 67, 'average': 0.67}, 'deaths': {'total': 59, 'average': 0.59}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 2, 'avg_completions': 0.02, 'first_completions': {'count': 98, 'percentage': 98.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 3, 'avg_completions': 0.03, 'first_completions': {'count': 98, 'percentage': 98.0}}, {'type': 'explodeBomb', 'completions': 1, 'avg_completions': 0.01, 'first_completions': {'count': 99, 'percentage': 99.0}}, {'type': 'plantBomb', 'completions': 1, 'avg_completions': 0.01, 'first_completions': {'count': 99, 'percentage': 99.0}}], 'win_rate': 42.0}]",
114291,"{'series_played': 3, 'games_played': 4}","{'kills': {'total': 71, 'average': 23.666666666666668, 'best': 33, 'worst': 18}, 'deaths': {'total': 63, 'average': 21.0, 'worst': 31, 'best': 14}, 'first_kills': {'total': 3, 'percentage': 100.0}, 'damage': {'total': 7522, 'average': 1880.5, 'max': 2102}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 100, 'combat': {'kills': {'total': 71, 'average': 0.71}, 'deaths': {'total': 63, 'average': 0.63}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 100, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 2, 'avg_completions': 0.02, 'first_completions': {'count': 99, 'percentage': 99.0}}, {'type': 'explodeBomb', 'completions': 3, 'avg_completions': 0.03, 'first_completions': {'count': 97, 'percentage': 97.0}}, {'type': 'plantBomb', 'completions': 6, 'avg_completions': 0.06, 'first_completions': {'count': 94, 'percentage': 94.0}}], 'win_rate': 42.0}]",
114342,"{'series_played': 129, 'games_played': 309}","{'kills': {'total': 3865, 'average': 29.96124031007752, 'best': 72, 'worst': 8}, 'deaths': {'total': 4714, 'average': 36.542635658914726, 'worst': 65, 'best': 16}, 'first_kills': {'total': 120, 'percentage': 93.02325581395348}, 'damage': {'total': 430252, 'average': 1392.401294498382, 'max': 4010}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 6686, 'combat': {'kills': {'total': 3865, 'average': 0.5780735865988633}, 'deaths': {'total': 4714, 'average': 0.7050553395154053}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 61, 'avg_completions': 0.00912354172898594, 'first_completions': {'count': 6636, 'percentage': 99.25216871073886}}, {'type': 'beginDefuseWithoutKit', 'completions': 70, 'avg_completions': 0.010469638049655998, 'first_completions': {'count': 6633, 'percentage': 99.20729883338318}}, {'type': 'explodeBomb', 'completions': 67, 'avg_completions': 0.010020939276099311, 'first_completions': {'count': 6619, 'percentage': 98.99790607239008}}, {'type': 'plantBomb', 'completions': 415, 'avg_completions': 0.06206999700867484, 'first_completions': {'count': 6271, 'percentage': 93.79300029913252}}], 'win_rate': 50.448698773556686}]",
114346,"{'series_played': 7, 'games_played': 15}","{'kills': {'total': 45, 'average': 6.428571428571429, 'best': 10, 'worst': 2}, 'deaths': {'total': 61, 'average': 8.714285714285714, 'worst': 16, 'best': 1}, 'first_kills': {'total': 6, 'percentage': 85.71428571428571}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 346298, 'average': 23086.533333333333, 'max': 53355}}"
114348,"{'series_played': 2, 'games_played': 4}","{'kills': {'total': 17, 'average': 8.5, 'best': 10, 'worst': 7}, 'deaths': {'total': 22, 'average': 11.0, 'worst': 16, 'best': 6}, 'first_kills': {'total': 2, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 103984, 'average': 25996.0, 'max': 40092}}"
114350,"{'series_played': 3, 'games_played': 6}","{'kills': {'total': 36, 'average': 12.0, 'best': 22, 'worst': 5}, 'deaths': {'total': 33, 'average': 11.0, 'worst': 13, 'best': 10}, 'first_kills': {'total': 3, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 124751, 'average': 20791.833333333332, 'max': 45793}}"
114352,"{'series_played': 2, 'games_played': 4}","{'kills': {'total': 18, 'average': 9.0, 'best': 15, 'worst': 3}, 'deaths': {'total': 19, 'average': 9.5, 'worst': 12, 'best': 7}, 'first_kills': {'total': 1, 'percentage': 50.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 63844, 'average': 15961.0, 'max': 32487}}"
114354,"{'series_played': 2, 'games_played': 4}","{'kills': {'total': 5, 'average': 2.5, 'best': 3, 'worst': 2}, 'deaths': {'total': 33, 'average': 16.5, 'worst': 17, 'best': 16}, 'first_kills': {'total': 2, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 54705, 'average': 13676.25, 'max': 29368}}"
