player_id,general,combat,performance,economy,segments
114685,"{'series_played': 9, 'games_played': 19}","{'kills': {'total': 257, 'average': 28.555555555555557, 'best': 37, 'worst': 22}, 'deaths': {'total': 254, 'average': 28.22222222222222, 'worst': 34, 'best': 21}, 'first_kills': {'total': 9, 'percentage': 100.0}, 'damage': {'total': 27903, 'average': 1468.578947368421, 'max': 2501}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 395, 'combat': {'kills': {'total': 257, 'average': 0.6506329113924051}, 'deaths': {'total': 254, 'average': 0.6430379746835443}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 8, 'avg_completions': 0.020253164556962026, 'first_completions': {'count': 388, 'percentage': 98.22784810126582}}, {'type': 'beginDefuseWithoutKit', 'completions': 4, 'avg_completions': 0.010126582278481013, 'first_completions': {'count': 391, 'percentage': 98.9873417721519}}, {'type': 'explodeBomb', 'completions': 4, 'avg_completions': 0.010126582278481013, 'first_completions': {'count': 391, 'percentage': 98.9873417721519}}, {'type': 'plantBomb', 'completions': 14, 'avg_completions': 0.035443037974683546, 'first_completions': {'count': 381, 'percentage': 96.45569620253166}}], 'win_rate': 52.40506329113924}]"
114687,"{'series_played': 9, 'games_played': 19}","{'kills': {'total': 250, 'average': 27.77777777777778, 'best': 42, 'worst': 13}, 'deaths': {'total': 265, 'average': 29.444444444444443, 'worst': 41, 'best': 20}, 'first_kills': {'total': 8, 'percentage': 88.88888888888889}, 'damage': {'total': 26623, 'average': 1401.2105263157894, 'max': 2172}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 395, 'combat': {'kills': {'total': 250, 'average': 0.6329113924050633}, 'deaths': {'total': 265, 'average': 0.6708860759493671}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 11, 'avg_completions': 0.027848101265822784, 'first_completions': {'count': 388, 'percentage': 98.22784810126582}}, {'type': 'beginDefuseWithoutKit', 'completions': 5, 'avg_completions': 0.012658227848101266, 'first_completions': {'count': 394, 'percentage': 99.74683544303798}}, {'type': 'explodeBomb', 'completions': 8, 'avg_completions': 0.020253164556962026, 'first_completions': {'count': 387, 'percentage': 97.9746835443038}}, {'type': 'plantBomb', 'completions': 28, 'avg_completions': 0.07088607594936709, 'first_completions': {'count': 367, 'percentage': 92.91139240506328}}], 'win_rate': 52.40506329113924}]"
114689,"{'series_played': 9, 'games_played': 19}","{'kills': {'total': 236, 'average': 26.22222222222222, 'best': 45, 'worst': 13}, 'deaths': {'total': 265, 'average': 29.444444444444443, 'worst': 37, 'best': 14}, 'first_kills': {'total': 9, 'percentage': 100.0}, 'damage': {'total': 27544, 'average': 1449.6842105263158, 'max': 2798}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 395, 'combat': {'kills': {'total': 236, 'average': 0.5974683544303797}, 'deaths': {'total': 265, 'average': 0.6708860759493671}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 4, 'avg_completions': 0.010126582278481013, 'first_completions': {'count': 392, 'percentage': 99.24050632911391}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.002531645569620253, 'first_completions': {'count': 394, 'percentage': 99.74683544303798}}, {'type': 'explodeBomb', 'completions': 5, 'avg_completions': 0.012658227848101266, 'first_completions': {'count': 390, 'percentage': 98.73417721518987}}, {'type': 'plantBomb', 'completions': 18, 'avg_completions': 0.04556962025316456, 'first_completions': {'count': 377, 'percentage': 95.44303797468355}}], 'win_rate': 52.40506329113924}]"
114691,"{'series_played': 9, 'games_played': 19}","{'kills': {'total': 304, 'average': 33.77777777777778, 'best': 42, 'worst': 22}, 'deaths': {'total': 273, 'average': 30.333333333333332, 'worst': 40, 'best': 18}, 'first_kills': {'total': 9, 'percentage': 100.0}, 'damage': {'total': 33402, 'average': 1758.0, 'max': 2739}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 395, 'combat': {'kills': {'total': 304, 'average': 0.769620253164557}, 'deaths': {'total': 273, 'average': 0.6911392405063291}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 3, 'avg_completions': 0.007594936708860759, 'first_completions': {'count': 392, 'percentage': 99.24050632911391}}, {'type': 'beginDefuseWithoutKit', 'completions': 3, 'avg_completions': 0.007594936708860759, 'first_completions': {'count': 392, 'percentage': 99.24050632911391}}, {'type': 'explodeBomb', 'completions': 6, 'avg_completions': 0.015189873417721518, 'first_completions': {'count': 389, 'percentage': 98.48101265822785}}, {'type': 'plantBomb', 'completions': 15, 'avg_completions': 0.0379746835443038, 'first_completions': {'count': 380, 'percentage': 96.20253164556962}}], 'win_rate': 52.40506329113924}]"
114693,"{'series_played': 4, 'games_played': 8}","{'kills': {'total': 106, 'average': 26.5, 'best': 36, 'worst': 20}, 'deaths': {'total': 124, 'average': 31.0, 'worst': 35, 'best': 28}, 'first_kills': {'total': 4, 'percentage': 100.0}, 'damage': {'total': 12191, 'average': 1523.875, 'max': 2361}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 185, 'combat': {'kills': {'total': 106, 'average': 0.572972972972973}, 'deaths': {'total': 124, 'average': 0.6702702702702703}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 1, 'avg_completions': 0.005405405405405406, 'first_completions': {'count': 184, 'percentage': 99.45945945945947}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.005405405405405406, 'first_completions': {'count': 184, 'percentage': 99.45945945945947}}, {'type': 'explodeBomb', 'completions': 1, 'avg_completions': 0.005405405405405406, 'first_completions': {'count': 184, 'percentage': 99.45945945945947}}, {'type': 'plantBomb', 'completions': 5, 'avg_completions': 0.02702702702702703, 'first_completions': {'count': 180, 'percentage': 97.2972972972973}}], 'win_rate': 54.59459459459459}]"
114695,"{'series_played': 10, 'games_played': 27}","{'kills': {'total': 428, 'average': 42.8, 'best': 57, 'worst': 26}, 'deaths': {'total': 392, 'average': 39.2, 'worst': 52, 'best': 25}, 'first_kills': {'total': 10, 'percentage': 100.0}, 'damage': {'total': 46780, 'average': 1732.5925925925926, 'max': 2908}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 595, 'combat': {'kills': {'total': 428, 'average': 0.719327731092437}, 'deaths': {'total': 392, 'average': 0.6588235294117647}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 9, 'avg_completions': 0.015126050420168067, 'first_completions': {'count': 586, 'percentage': 98.4873949579832}}, {'type': 'beginDefuseWithoutKit', 'completions': 2, 'avg_completions': 0.0033613445378151263, 'first_completions': {'count': 593, 'percentage': 99.66386554621849}}, {'type': 'explodeBomb', 'completions': 4, 'avg_completions': 0.0067226890756302525, 'first_completions': {'count': 591, 'percentage': 99.32773109243698}}, {'type': 'plantBomb', 'completions': 17, 'avg_completions': 0.02857142857142857, 'first_completions': {'count': 578, 'percentage': 97.14285714285714}}], 'win_rate': 47.39495798319327}]"
114696,"{'series_played': 10, 'games_played': 27}","{'kills': {'total': 437, 'average': 43.7, 'best': 60, 'worst': 26}, 'deaths': {'total': 301, 'average': 30.1, 'worst': 43, 'best': 20}, 'first_kills': {'total': 10, 'percentage': 100.0}, 'damage': {'total': 42251, 'average': 1564.851851851852, 'max': 2726}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 595, 'combat': {'kills': {'total': 437, 'average': 0.7344537815126051}, 'deaths': {'total': 301, 'average': 0.5058823529411764}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 2, 'avg_completions': 0.0033613445378151263, 'first_completions': {'count': 593, 'percentage': 99.66386554621849}}, {'type': 'beginDefuseWithoutKit', 'completions': 2, 'avg_completions': 0.0033613445378151263, 'first_completions': {'count': 593, 'percentage': 99.66386554621849}}, {'type': 'explodeBomb', 'completions': 26, 'avg_completions': 0.043697478991596636, 'first_completions': {'count': 569, 'percentage': 95.63025210084034}}, {'type': 'plantBomb', 'completions': 54, 'avg_completions': 0.0907563025210084, 'first_completions': {'count': 541, 'percentage': 90.92436974789916}}], 'win_rate': 48.403361344537814}]"
114698,"{'series_played': 10, 'games_played': 27}","{'kills': {'total': 463, 'average': 46.3, 'best': 64, 'worst': 33}, 'deaths': {'total': 374, 'average': 37.4, 'worst': 48, 'best': 22}, 'first_kills': {'total': 8, 'percentage': 80.0}, 'damage': {'total': 50927, 'average': 1886.1851851851852, 'max': 2700}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 595, 'combat': {'kills': {'total': 463, 'average': 0.7781512605042017}, 'deaths': {'total': 374, 'average': 0.6285714285714286}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 8, 'avg_completions': 0.013445378151260505, 'first_completions': {'count': 588, 'percentage': 98.82352941176471}}, {'type': 'beginDefuseWithoutKit', 'completions': 3, 'avg_completions': 0.005042016806722689, 'first_completions': {'count': 592, 'percentage': 99.49579831932773}}, {'type': 'explodeBomb', 'completions': 5, 'avg_completions': 0.008403361344537815, 'first_completions': {'count': 590, 'percentage': 99.15966386554622}}, {'type': 'plantBomb', 'completions': 27, 'avg_completions': 0.0453781512605042, 'first_completions': {'count': 568, 'percentage': 95.46218487394958}}], 'win_rate': 47.39495798319327}]"
114700,"{'series_played': 10, 'games_played': 27}","{'kills': {'total': 352, 'average': 35.2, 'best': 50, 'worst': 16}, 'deaths': {'total': 415, 'average': 41.5, 'worst': 53, 'best': 28}, 'first_kills': {'total': 9, 'percentage': 90.0}, 'damage': {'total': 42898, 'average': 1588.8148148148148, 'max': 2414}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 595, 'combat': {'kills': {'total': 352, 'average': 0.5915966386554622}, 'deaths': {'total': 415, 'average': 0.6974789915966386}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 8, 'avg_completions': 0.013445378151260505, 'first_completions': {'count': 587, 'percentage': 98.65546218487395}}, {'type': 'beginDefuseWithoutKit', 'completions': 3, 'avg_completions': 0.005042016806722689, 'first_completions': {'count': 592, 'percentage': 99.49579831932773}}, {'type': 'explodeBomb', 'completions': 17, 'avg_completions': 0.02857142857142857, 'first_completions': {'count': 578, 'percentage': 97.14285714285714}}, {'type': 'plantBomb', 'completions': 38, 'avg_completions': 0.06386554621848739, 'first_completions': {'count': 557, 'percentage': 93.61344537815125}}], 'win_rate': 47.39495798319327}]"
114702,"{'series_played': 10, 'games_played': 27}","{'kills': {'total': 340, 'average': 34.0, 'best': 48, 'worst': 23}, 'deaths': {'total': 347, 'average': 34.7, 'worst': 46, 'best': 24}, 'first_kills': {'total': 10, 'percentage': 100.0}, 'damage': {'total': 38005, 'average': 1407.5925925925926, 'max': 2442}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 595, 'combat': {'kills': {'total': 340, 'average': 0.5714285714285714}, 'deaths': {'total': 347, 'average': 0.5831932773109244}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 6, 'avg_completions': 0.010084033613445379, 'first_completions': {'count': 589, 'percentage': 98.99159663865547}}, {'type': 'beginDefuseWithoutKit', 'completions': 3, 'avg_completions': 0.005042016806722689, 'first_completions': {'count': 592, 'percentage': 99.49579831932773}}, {'type': 'explodeBomb', 'completions': 9, 'avg_completions': 0.015126050420168067, 'first_completions': {'count': 586, 'percentage': 98.4873949579832}}, {'type': 'plantBomb', 'completions': 42, 'avg_completions': 0.07058823529411765, 'first_completions': {'count': 553, 'percentage': 92.94117647058823}}], 'win_rate': 47.39495798319327}]"
