player_id,general,combat,performance,economy,segments,progression
117363,"{'series_played': 3, 'games_played': 6}","{'kills': {'total': 79, 'average': 26.333333333333332, 'best': 34, 'worst': 22}, 'deaths': {'total': 98, 'average': 32.666666666666664, 'worst': 34, 'best': 31}, 'first_kills': {'total': 2, 'percentage': 66.66666666666666}, 'damage': {'total': 11353, 'average': 1892.1666666666667, 'max': 2619}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 131, 'combat': {'kills': {'total': 79, 'average': 0.6030534351145038}, 'deaths': {'total': 98, 'average': 0.7480916030534351}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 4, 'avg_completions': 0.030534351145038167, 'first_completions': {'count': 130, 'percentage': 99.23664122137404}}, {'type': 'beginDefuseWithoutKit', 'completions': 2, 'avg_completions': 0.015267175572519083, 'first_completions': {'count': 129, 'percentage': 98.47328244274809}}, {'type': 'explodeBomb', 'completions': 1, 'avg_completions': 0.007633587786259542, 'first_completions': {'count': 130, 'percentage': 99.23664122137404}}, {'type': 'plantBomb', 'completions': 7, 'avg_completions': 0.05343511450381679, 'first_completions': {'count': 124, 'percentage': 94.65648854961832}}], 'win_rate': 51.14503816793893}]",
117377,"{'series_played': 1, 'games_played': 2}","{'kills': {'total': 18, 'average': 18.0, 'best': 18, 'worst': 18}, 'deaths': {'total': 33, 'average': 33.0, 'worst': 33, 'best': 33}, 'first_kills': {'total': 1, 'percentage': 100.0}, 'damage': {'total': 2275, 'average': 1137.5, 'max': 1207}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 46, 'combat': {'kills': {'total': 18, 'average': 0.391304347826087}, 'deaths': {'total': 33, 'average': 0.717391304347826}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 46, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 46, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 4, 'avg_completions': 0.08695652173913043, 'first_completions': {'count': 42, 'percentage': 91.30434782608695}}, {'type': 'plantBomb', 'completions': 5, 'avg_completions': 0.10869565217391304, 'first_completions': {'count': 41, 'percentage': 89.13043478260869}}], 'win_rate': 56.52173913043478}]",
117379,"{'series_played': 1, 'games_played': 2}","{'kills': {'total': 31, 'average': 31.0, 'best': 31, 'worst': 31}, 'deaths': {'total': 36, 'average': 36.0, 'worst': 36, 'best': 36}, 'first_kills': {'total': 1, 'percentage': 100.0}, 'damage': {'total': 3230, 'average': 1615.0, 'max': 1655}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 46, 'combat': {'kills': {'total': 31, 'average': 0.6739130434782609}, 'deaths': {'total': 36, 'average': 0.782608695652174}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 1, 'avg_completions': 0.021739130434782608, 'first_completions': {'count': 45, 'percentage': 97.82608695652173}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 46, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 1, 'avg_completions': 0.021739130434782608, 'first_completions': {'count': 45, 'percentage': 97.82608695652173}}, {'type': 'plantBomb', 'completions': 1, 'avg_completions': 0.021739130434782608, 'first_completions': {'count': 45, 'percentage': 97.82608695652173}}], 'win_rate': 56.52173913043478}]",
117381,"{'series_played': 4, 'games_played': 5}","{'kills': {'total': 65, 'average': 16.25, 'best': 35, 'worst': 6}, 'deaths': {'total': 73, 'average': 18.25, 'worst': 35, 'best': 11}, 'first_kills': {'total': 4, 'percentage': 100.0}, 'damage': {'total': 6969, 'average': 1393.8, 'max': 1700}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 101, 'combat': {'kills': {'total': 65, 'average': 0.6435643564356436}, 'deaths': {'total': 73, 'average': 0.7227722772277227}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 101, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 2, 'avg_completions': 0.019801980198019802, 'first_completions': {'count': 100, 'percentage': 99.00990099009901}}, {'type': 'explodeBomb', 'completions': 5, 'avg_completions': 0.04950495049504951, 'first_completions': {'count': 96, 'percentage': 95.04950495049505}}, {'type': 'plantBomb', 'completions': 8, 'avg_completions': 0.07920792079207921, 'first_completions': {'count': 93, 'percentage': 92.07920792079209}}], 'win_rate': 59.4059405940594}]",
117385,"{'series_played': 1, 'games_played': 2}","{'kills': {'total': 33, 'average': 33.0, 'best': 33, 'worst': 33}, 'deaths': {'total': 23, 'average': 23.0, 'worst': 23, 'best': 23}, 'first_kills': {'total': 1, 'percentage': 100.0}, 'damage': {'total': 3553, 'average': 1776.5, 'max': 1846}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 38, 'combat': {'kills': {'total': 33, 'average': 0.868421052631579}, 'deaths': {'total': 23, 'average': 0.6052631578947368}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 38, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 38, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 1, 'avg_completions': 0.02631578947368421, 'first_completions': {'count': 37, 'percentage': 97.36842105263158}}, {'type': 'plantBomb', 'completions': 6, 'avg_completions': 0.15789473684210525, 'first_completions': {'count': 32, 'percentage': 84.21052631578947}}], 'win_rate': 31.57894736842105}]",
117387,"{'series_played': 1, 'games_played': 2}","{'kills': {'total': 24, 'average': 24.0, 'best': 24, 'worst': 24}, 'deaths': {'total': 22, 'average': 22.0, 'worst': 22, 'best': 22}, 'first_kills': {'total': 1, 'percentage': 100.0}, 'damage': {'total': 2906, 'average': 1453.0, 'max': 1757}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 38, 'combat': {'kills': {'total': 24, 'average': 0.631578947368421}, 'deaths': {'total': 22, 'average': 0.5789473684210527}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 2, 'avg_completions': 0.05263157894736842, 'first_completions': {'count': 37, 'percentage': 97.36842105263158}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.02631578947368421, 'first_completions': {'count': 37, 'percentage': 97.36842105263158}}, {'type': 'explodeBomb', 'completions': 1, 'avg_completions': 0.02631578947368421, 'first_completions': {'count': 37, 'percentage': 97.36842105263158}}, {'type': 'plantBomb', 'completions': 2, 'avg_completions': 0.05263157894736842, 'first_completions': {'count': 36, 'percentage': 94.73684210526315}}], 'win_rate': 31.57894736842105}]",
117389,"{'series_played': 1, 'games_played': 2}","{'kills': {'total': 31, 'average': 31.0, 'best': 31, 'worst': 31}, 'deaths': {'total': 18, 'average': 18.0, 'worst': 18, 'best': 18}, 'first_kills': {'total': 1, 'percentage': 100.0}, 'damage': {'total': 3068, 'average': 1534.0, 'max': 1583}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 38, 'combat': {'kills': {'total': 31, 'average': 0.8157894736842105}, 'deaths': {'total': 18, 'average': 0.47368421052631576}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 1, 'avg_completions': 0.02631578947368421, 'first_completions': {'count': 37, 'percentage': 97.36842105263158}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 38, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 38, 'percentage': 100.0}}, {'type': 'plantBomb', 'completions': 1, 'avg_completions': 0.02631578947368421, 'first_completions': {'count': 37, 'percentage': 97.36842105263158}}], 'win_rate': 31.57894736842105}]",
117391,"{'series_played': 1, 'games_played': 2}","{'kills': {'total': 39, 'average': 39.0, 'best': 39, 'worst': 39}, 'deaths': {'total': 26, 'average': 26.0, 'worst': 26, 'best': 26}, 'first_kills': {'total': 1, 'percentage': 100.0}, 'damage': {'total': 3966, 'average': 1983.0, 'max': 2256}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 38, 'combat': {'kills': {'total': 39, 'average': 1.0263157894736843}, 'deaths': {'total': 26, 'average': 0.6842105263157895}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 38, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 38, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 38, 'percentage': 100.0}}, {'type': 'plantBomb', 'completions': 3, 'avg_completions': 0.07894736842105263, 'first_completions': {'count': 35, 'percentage': 92.10526315789474}}], 'win_rate': 31.57894736842105}]",
117393,"{'series_played': 1, 'games_played': 2}","{'kills': {'total': 24, 'average': 24.0, 'best': 24, 'worst': 24}, 'deaths': {'total': 25, 'average': 25.0, 'worst': 25, 'best': 25}, 'first_kills': {'total': 1, 'percentage': 100.0}, 'damage': {'total': 2438, 'average': 1219.0, 'max': 1353}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 38, 'combat': {'kills': {'total': 24, 'average': 0.631578947368421}, 'deaths': {'total': 25, 'average': 0.6578947368421053}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 38, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 38, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 38, 'percentage': 100.0}}, {'type': 'plantBomb', 'completions': 3, 'avg_completions': 0.07894736842105263, 'first_completions': {'count': 35, 'percentage': 92.10526315789474}}], 'win_rate': 31.57894736842105}]",
117395,"{'series_played': 6, 'games_played': 8}","{'kills': {'total': 123, 'average': 20.5, 'best': 36, 'worst': 5}, 'deaths': {'total': 116, 'average': 19.333333333333332, 'worst': 34, 'best': 12}, 'first_kills': {'total': 5, 'percentage': 83.33333333333334}, 'damage': {'total': 12398, 'average': 1549.75, 'max': 2348}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 174, 'combat': {'kills': {'total': 123, 'average': 0.7068965517241379}, 'deaths': {'total': 116, 'average': 0.6666666666666666}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 2, 'avg_completions': 0.011494252873563218, 'first_completions': {'count': 172, 'percentage': 98.85057471264368}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 174, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 6, 'avg_completions': 0.034482758620689655, 'first_completions': {'count': 168, 'percentage': 96.55172413793103}}, {'type': 'plantBomb', 'completions': 18, 'avg_completions': 0.10344827586206896, 'first_completions': {'count': 156, 'percentage': 89.65517241379311}}], 'win_rate': 56.32183908045977}]",
