player_id,general,combat,performance,economy,progression,segments
113765,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 0, 'average': 0.0, 'max': 0}}",[]
113767,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 0, 'average': 0.0, 'max': 0}}",[]
113778,"{'series_played': 3, 'games_played': 8}","{'kills': {'total': 112, 'average': 37.333333333333336, 'best': 46, 'worst': 26}, 'deaths': {'total': 137, 'average': 45.666666666666664, 'worst': 59, 'best': 32}, 'first_kills': {'total': 3, 'percentage': 100.0}, 'damage': {'total': 13112, 'average': 1639.0, 'max': 2438}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 187, 'combat': {'kills': {'total': 112, 'average': 0.5989304812834224}, 'deaths': {'total': 137, 'average': 0.732620320855615}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 17, 'avg_completions': 0.09090909090909091, 'first_completions': {'count': 185, 'percentage': 98.93048128342245}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.0053475935828877, 'first_completions': {'count': 186, 'percentage': 99.46524064171123}}, {'type': 'explodeBomb', 'completions': 2, 'avg_completions': 0.0106951871657754, 'first_completions': {'count': 185, 'percentage': 98.93048128342245}}, {'type': 'plantBomb', 'completions': 6, 'avg_completions': 0.03208556149732621, 'first_completions': {'count': 181, 'percentage': 96.79144385026738}}], 'win_rate': 51.33689839572193}]"
113780,"{'series_played': 5, 'games_played': 10}","{'kills': {'total': 123, 'average': 24.6, 'best': 34, 'worst': 20}, 'deaths': {'total': 140, 'average': 28.0, 'worst': 38, 'best': 16}, 'first_kills': {'total': 3, 'percentage': 60.0}, 'damage': {'total': 14784, 'average': 1478.4, 'max': 2371}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 228, 'combat': {'kills': {'total': 123, 'average': 0.5394736842105263}, 'deaths': {'total': 140, 'average': 0.6140350877192983}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 3, 'avg_completions': 0.013157894736842105, 'first_completions': {'count': 225, 'percentage': 98.68421052631578}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.0043859649122807015, 'first_completions': {'count': 227, 'percentage': 99.56140350877193}}, {'type': 'explodeBomb', 'completions': 7, 'avg_completions': 0.03070175438596491, 'first_completions': {'count': 221, 'percentage': 96.9298245614035}}, {'type': 'plantBomb', 'completions': 19, 'avg_completions': 0.08333333333333333, 'first_completions': {'count': 209, 'percentage': 91.66666666666666}}], 'win_rate': 42.54385964912281}]"
113782,"{'series_played': 5, 'games_played': 10}","{'kills': {'total': 164, 'average': 32.8, 'best': 39, 'worst': 27}, 'deaths': {'total': 150, 'average': 30.0, 'worst': 42, 'best': 18}, 'first_kills': {'total': 4, 'percentage': 80.0}, 'damage': {'total': 17453, 'average': 1745.3, 'max': 2997}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 228, 'combat': {'kills': {'total': 164, 'average': 0.7192982456140351}, 'deaths': {'total': 150, 'average': 0.6578947368421053}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 3, 'avg_completions': 0.013157894736842105, 'first_completions': {'count': 225, 'percentage': 98.68421052631578}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.0043859649122807015, 'first_completions': {'count': 227, 'percentage': 99.56140350877193}}, {'type': 'explodeBomb', 'completions': 3, 'avg_completions': 0.013157894736842105, 'first_completions': {'count': 225, 'percentage': 98.68421052631578}}, {'type': 'plantBomb', 'completions': 10, 'avg_completions': 0.043859649122807015, 'first_completions': {'count': 218, 'percentage': 95.6140350877193}}], 'win_rate': 42.54385964912281}]"
113784,"{'series_played': 10, 'games_played': 22}","{'kills': {'total': 381, 'average': 38.1, 'best': 53, 'worst': 25}, 'deaths': {'total': 311, 'average': 31.1, 'worst': 45, 'best': 19}, 'first_kills': {'total': 8, 'percentage': 80.0}, 'damage': {'total': 41224, 'average': 1873.8181818181818, 'max': 2980}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 495, 'combat': {'kills': {'total': 381, 'average': 0.7696969696969697}, 'deaths': {'total': 311, 'average': 0.6282828282828283}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 4, 'avg_completions': 0.00808080808080808, 'first_completions': {'count': 492, 'percentage': 99.39393939393939}}, {'type': 'beginDefuseWithoutKit', 'completions': 2, 'avg_completions': 0.00404040404040404, 'first_completions': {'count': 493, 'percentage': 99.5959595959596}}, {'type': 'explodeBomb', 'completions': 8, 'avg_completions': 0.01616161616161616, 'first_completions': {'count': 487, 'percentage': 98.38383838383838}}, {'type': 'plantBomb', 'completions': 28, 'avg_completions': 0.05656565656565657, 'first_completions': {'count': 467, 'percentage': 94.34343434343434}}], 'win_rate': 42.42424242424242}]"
113786,"{'series_played': 11, 'games_played': 23}","{'kills': {'total': 367, 'average': 33.36363636363637, 'best': 68, 'worst': 13}, 'deaths': {'total': 319, 'average': 29.0, 'worst': 51, 'best': 13}, 'first_kills': {'total': 10, 'percentage': 90.9090909090909}, 'damage': {'total': 40449, 'average': 1758.6521739130435, 'max': 3300}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 518, 'combat': {'kills': {'total': 367, 'average': 0.7084942084942085}, 'deaths': {'total': 319, 'average': 0.6158301158301158}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 4, 'avg_completions': 0.007722007722007722, 'first_completions': {'count': 515, 'percentage': 99.42084942084942}}, {'type': 'beginDefuseWithoutKit', 'completions': 7, 'avg_completions': 0.013513513513513514, 'first_completions': {'count': 512, 'percentage': 98.84169884169884}}, {'type': 'explodeBomb', 'completions': 6, 'avg_completions': 0.011583011583011582, 'first_completions': {'count': 512, 'percentage': 98.84169884169884}}, {'type': 'plantBomb', 'completions': 31, 'avg_completions': 0.059845559845559844, 'first_completions': {'count': 487, 'percentage': 94.01544401544402}}], 'win_rate': 48.06949806949807}]"
113788,"{'series_played': 5, 'games_played': 10}","{'kills': {'total': 181, 'average': 36.2, 'best': 40, 'worst': 32}, 'deaths': {'total': 122, 'average': 24.4, 'worst': 31, 'best': 17}, 'first_kills': {'total': 5, 'percentage': 100.0}, 'damage': {'total': 17558, 'average': 1755.8, 'max': 2311}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 228, 'combat': {'kills': {'total': 181, 'average': 0.793859649122807}, 'deaths': {'total': 122, 'average': 0.5350877192982456}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 3, 'avg_completions': 0.013157894736842105, 'first_completions': {'count': 225, 'percentage': 98.68421052631578}}, {'type': 'beginDefuseWithoutKit', 'completions': 2, 'avg_completions': 0.008771929824561403, 'first_completions': {'count': 227, 'percentage': 99.56140350877193}}, {'type': 'explodeBomb', 'completions': 2, 'avg_completions': 0.008771929824561403, 'first_completions': {'count': 226, 'percentage': 99.12280701754386}}, {'type': 'plantBomb', 'completions': 12, 'avg_completions': 0.05263157894736842, 'first_completions': {'count': 216, 'percentage': 94.73684210526315}}], 'win_rate': 42.54385964912281}]"
113790,"{'series_played': 3, 'games_played': 7}","{'kills': {'total': 36, 'average': 12.0, 'best': 15, 'worst': 8}, 'deaths': {'total': 37, 'average': 12.333333333333334, 'worst': 15, 'best': 8}, 'first_kills': {'total': 3, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 177061, 'average': 25294.428571428572, 'max': 37404}}",[]
113794,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 0, 'average': 0.0, 'max': 0}}",[]
