player_id,general,combat,performance,economy,progression,segments
120497,"{'series_played': 1, 'games_played': 2}","{'kills': {'total': 16, 'average': 16.0, 'best': 16, 'worst': 16}, 'deaths': {'total': 10, 'average': 10.0, 'worst': 10, 'best': 10}, 'first_kills': {'total': 1, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 53416, 'average': 26708.0, 'max': 29173}}",[]
120498,"{'series_played': 3, 'games_played': 7}","{'kills': {'total': 37, 'average': 12.333333333333334, 'best': 16, 'worst': 9}, 'deaths': {'total': 45, 'average': 15.0, 'worst': 20, 'best': 9}, 'first_kills': {'total': 2, 'percentage': 66.66666666666666}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 186281, 'average': 26611.571428571428, 'max': 40124}}",[]
120500,"{'series_played': 3, 'games_played': 7}","{'kills': {'total': 15, 'average': 5.0, 'best': 7, 'worst': 3}, 'deaths': {'total': 52, 'average': 17.333333333333332, 'worst': 26, 'best': 9}, 'first_kills': {'total': 3, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 117124, 'average': 16732.0, 'max': 21325}}",[]
120502,"{'series_played': 4, 'games_played': 10}","{'kills': {'total': 146, 'average': 36.5, 'best': 49, 'worst': 26}, 'deaths': {'total': 151, 'average': 37.75, 'worst': 46, 'best': 34}, 'first_kills': {'total': 4, 'percentage': 100.0}, 'damage': {'total': 15743, 'average': 1574.3, 'max': 2627}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 208, 'combat': {'kills': {'total': 146, 'average': 0.7019230769230769}, 'deaths': {'total': 151, 'average': 0.7259615384615384}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 1, 'avg_completions': 0.004807692307692308, 'first_completions': {'count': 207, 'percentage': 99.51923076923077}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.004807692307692308, 'first_completions': {'count': 207, 'percentage': 99.51923076923077}}, {'type': 'explodeBomb', 'completions': 2, 'avg_completions': 0.009615384615384616, 'first_completions': {'count': 206, 'percentage': 99.03846153846155}}, {'type': 'plantBomb', 'completions': 6, 'avg_completions': 0.028846153846153848, 'first_completions': {'count': 202, 'percentage': 97.11538461538461}}], 'win_rate': 52.88461538461539}]"
120506,"{'series_played': 2, 'games_played': 4}","{'kills': {'total': 29, 'average': 14.5, 'best': 21, 'worst': 8}, 'deaths': {'total': 15, 'average': 7.5, 'worst': 13, 'best': 2}, 'first_kills': {'total': 2, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 95996, 'average': 23999.0, 'max': 35969}}",[]
120508,"{'series_played': 2, 'games_played': 4}","{'kills': {'total': 18, 'average': 9.0, 'best': 13, 'worst': 5}, 'deaths': {'total': 34, 'average': 17.0, 'worst': 25, 'best': 9}, 'first_kills': {'total': 1, 'percentage': 50.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 66247, 'average': 16561.75, 'max': 20451}}",[]
120528,"{'series_played': 2, 'games_played': 5}","{'kills': {'total': 19, 'average': 9.5, 'best': 13, 'worst': 6}, 'deaths': {'total': 34, 'average': 17.0, 'worst': 21, 'best': 13}, 'first_kills': {'total': 2, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 96793, 'average': 19358.6, 'max': 26009}}",[]
120530,"{'series_played': 2, 'games_played': 5}","{'kills': {'total': 37, 'average': 18.5, 'best': 23, 'worst': 14}, 'deaths': {'total': 23, 'average': 11.5, 'worst': 13, 'best': 10}, 'first_kills': {'total': 1, 'percentage': 50.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 107686, 'average': 21537.2, 'max': 27531}}",[]
120532,"{'series_played': 2, 'games_played': 5}","{'kills': {'total': 17, 'average': 8.5, 'best': 13, 'worst': 4}, 'deaths': {'total': 26, 'average': 13.0, 'worst': 15, 'best': 11}, 'first_kills': {'total': 1, 'percentage': 50.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 123531, 'average': 24706.2, 'max': 31861}}",[]
120553,"{'series_played': 2, 'games_played': 5}","{'kills': {'total': 16, 'average': 8.0, 'best': 11, 'worst': 5}, 'deaths': {'total': 31, 'average': 15.5, 'worst': 16, 'best': 15}, 'first_kills': {'total': 2, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 63975, 'average': 12795.0, 'max': 21002}}",[]
120555,"{'series_played': 2, 'games_played': 5}","{'kills': {'total': 32, 'average': 16.0, 'best': 30, 'worst': 2}, 'deaths': {'total': 25, 'average': 12.5, 'worst': 15, 'best': 10}, 'first_kills': {'total': 2, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 111488, 'average': 22297.6, 'max': 37659}}",[]
120557,"{'series_played': 2, 'games_played': 5}","{'kills': {'total': 23, 'average': 11.5, 'best': 16, 'worst': 7}, 'deaths': {'total': 18, 'average': 9.0, 'worst': 10, 'best': 8}, 'first_kills': {'total': 2, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 118069, 'average': 23613.8, 'max': 36878}}",[]
120559,"{'series_played': 2, 'games_played': 5}","{'kills': {'total': 14, 'average': 7.0, 'best': 14, 'worst': 0}, 'deaths': {'total': 38, 'average': 19.0, 'worst': 19, 'best': 19}, 'first_kills': {'total': 1, 'percentage': 50.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 58758, 'average': 11751.6, 'max': 19207}}",[]
120561,"{'series_played': 1, 'games_played': 3}","{'kills': {'total': 27, 'average': 27.0, 'best': 27, 'worst': 27}, 'deaths': {'total': 16, 'average': 16.0, 'worst': 16, 'best': 16}, 'first_kills': {'total': 1, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 71292, 'average': 23764.0, 'max': 24713}}",[]
120563,"{'series_played': 1, 'games_played': 3}","{'kills': {'total': 17, 'average': 17.0, 'best': 17, 'worst': 17}, 'deaths': {'total': 17, 'average': 17.0, 'worst': 17, 'best': 17}, 'first_kills': {'total': 1, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 69021, 'average': 23007.0, 'max': 32234}}",[]
120584,"{'series_played': 4, 'games_played': 9}","{'kills': {'total': 130, 'average': 32.5, 'best': 46, 'worst': 20}, 'deaths': {'total': 137, 'average': 34.25, 'worst': 40, 'best': 28}, 'first_kills': {'total': 4, 'percentage': 100.0}, 'damage': {'total': 14422, 'average': 1602.4444444444443, 'max': 3259}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 194, 'combat': {'kills': {'total': 130, 'average': 0.6701030927835051}, 'deaths': {'total': 137, 'average': 0.7061855670103093}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 2, 'avg_completions': 0.010309278350515464, 'first_completions': {'count': 193, 'percentage': 99.48453608247422}}, {'type': 'beginDefuseWithoutKit', 'completions': 3, 'avg_completions': 0.015463917525773196, 'first_completions': {'count': 192, 'percentage': 98.96907216494846}}, {'type': 'explodeBomb', 'completions': 3, 'avg_completions': 0.015463917525773196, 'first_completions': {'count': 191, 'percentage': 98.4536082474227}}, {'type': 'plantBomb', 'completions': 6, 'avg_completions': 0.030927835051546393, 'first_completions': {'count': 188, 'percentage': 96.90721649484536}}], 'win_rate': 49.48453608247423}]"
120591,"{'series_played': 2, 'games_played': 5}","{'kills': {'total': 85, 'average': 42.5, 'best': 56, 'worst': 29}, 'deaths': {'total': 66, 'average': 33.0, 'worst': 38, 'best': 28}, 'first_kills': {'total': 2, 'percentage': 100.0}, 'damage': {'total': 8553, 'average': 1710.6, 'max': 2130}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 98, 'combat': {'kills': {'total': 85, 'average': 0.8673469387755102}, 'deaths': {'total': 66, 'average': 0.673469387755102}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 2, 'avg_completions': 0.02040816326530612, 'first_completions': {'count': 97, 'percentage': 98.9795918367347}}, {'type': 'beginDefuseWithoutKit', 'completions': 5, 'avg_completions': 0.05102040816326531, 'first_completions': {'count': 95, 'percentage': 96.93877551020408}}, {'type': 'explodeBomb', 'completions': 6, 'avg_completions': 0.061224489795918366, 'first_completions': {'count': 92, 'percentage': 93.87755102040816}}, {'type': 'plantBomb', 'completions': 18, 'avg_completions': 0.1836734693877551, 'first_completions': {'count': 80, 'percentage': 81.63265306122449}}], 'win_rate': 56.12244897959183}]"
120595,"{'series_played': 2, 'games_played': 4}","{'kills': {'total': 70, 'average': 35.0, 'best': 38, 'worst': 32}, 'deaths': {'total': 64, 'average': 32.0, 'worst': 41, 'best': 23}, 'first_kills': {'total': 2, 'percentage': 100.0}, 'damage': {'total': 7403, 'average': 1850.75, 'max': 2655}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 98, 'combat': {'kills': {'total': 70, 'average': 0.7142857142857143}, 'deaths': {'total': 64, 'average': 0.6530612244897959}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 98, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.01020408163265306, 'first_completions': {'count': 97, 'percentage': 98.9795918367347}}, {'type': 'explodeBomb', 'completions': 1, 'avg_completions': 0.01020408163265306, 'first_completions': {'count': 97, 'percentage': 98.9795918367347}}, {'type': 'plantBomb', 'completions': 6, 'avg_completions': 0.061224489795918366, 'first_completions': {'count': 92, 'percentage': 93.87755102040816}}], 'win_rate': 40.816326530612244}]"
120596,"{'series_played': 2, 'games_played': 4}","{'kills': {'total': 75, 'average': 37.5, 'best': 40, 'worst': 35}, 'deaths': {'total': 64, 'average': 32.0, 'worst': 38, 'best': 26}, 'first_kills': {'total': 2, 'percentage': 100.0}, 'damage': {'total': 7855, 'average': 1963.75, 'max': 2324}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 98, 'combat': {'kills': {'total': 75, 'average': 0.7653061224489796}, 'deaths': {'total': 64, 'average': 0.6530612244897959}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 1, 'avg_completions': 0.01020408163265306, 'first_completions': {'count': 97, 'percentage': 98.9795918367347}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 98, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 98, 'percentage': 100.0}}, {'type': 'plantBomb', 'completions': 6, 'avg_completions': 0.061224489795918366, 'first_completions': {'count': 92, 'percentage': 93.87755102040816}}], 'win_rate': 40.816326530612244}]"
120597,"{'series_played': 2, 'games_played': 4}","{'kills': {'total': 80, 'average': 40.0, 'best': 42, 'worst': 38}, 'deaths': {'total': 54, 'average': 27.0, 'worst': 34, 'best': 20}, 'first_kills': {'total': 2, 'percentage': 100.0}, 'damage': {'total': 7315, 'average': 1828.75, 'max': 2325}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",,"[{'type': 'round', 'count': 98, 'combat': {'kills': {'total': 80, 'average': 0.8163265306122449}, 'deaths': {'total': 54, 'average': 0.5510204081632653}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 3, 'avg_completions': 0.030612244897959183, 'first_completions': {'count': 95, 'percentage': 96.93877551020408}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.01020408163265306, 'first_completions': {'count': 98, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 1, 'avg_completions': 0.01020408163265306, 'first_completions': {'count': 97, 'percentage': 98.9795918367347}}, {'type': 'plantBomb', 'completions': 11, 'avg_completions': 0.11224489795918367, 'first_completions': {'count': 87, 'percentage': 88.77551020408163}}], 'win_rate': 40.816326530612244}]"
120598,"{'series_played': 1, 'games_played': 1}","{'kills': {'total': 4, 'average': 4.0, 'best': 4, 'worst': 4}, 'deaths': {'total': 5, 'average': 5.0, 'worst': 5, 'best': 5}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 18526, 'average': 18526.0, 'max': 18526}}",[]
