player_id,general,combat,performance,economy,segments,progression
112749,"{'series_played': 32, 'games_played': 76}","{'kills': {'total': 1152, 'average': 36.0, 'best': 62, 'worst': 18}, 'deaths': {'total': 1027, 'average': 32.09375, 'worst': 51, 'best': 16}, 'first_kills': {'total': 28, 'percentage': 87.5}, 'damage': {'total': 127240, 'average': 1674.2105263157894, 'max': 3594}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1642, 'combat': {'kills': {'total': 1152, 'average': 0.7015834348355664}, 'deaths': {'total': 1027, 'average': 0.6254567600487211}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 10, 'avg_completions': 0.0060901339829476245, 'first_completions': {'count': 1632, 'percentage': 99.39098660170524}}, {'type': 'beginDefuseWithoutKit', 'completions': 24, 'avg_completions': 0.014616321559074299, 'first_completions': {'count': 1624, 'percentage': 98.90377588306943}}, {'type': 'explodeBomb', 'completions': 30, 'avg_completions': 0.018270401948842874, 'first_completions': {'count': 1612, 'percentage': 98.17295980511571}}, {'type': 'plantBomb', 'completions': 77, 'avg_completions': 0.04689403166869671, 'first_completions': {'count': 1565, 'percentage': 95.31059683313033}}], 'win_rate': 50.42630937880633}]",
112751,"{'series_played': 33, 'games_played': 79}","{'kills': {'total': 1182, 'average': 35.81818181818182, 'best': 65, 'worst': 18}, 'deaths': {'total': 1019, 'average': 30.87878787878788, 'worst': 50, 'best': 14}, 'first_kills': {'total': 28, 'percentage': 84.84848484848484}, 'damage': {'total': 119183, 'average': 1508.6455696202531, 'max': 3437}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1725, 'combat': {'kills': {'total': 1182, 'average': 0.6852173913043478}, 'deaths': {'total': 1019, 'average': 0.5907246376811595}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 25, 'avg_completions': 0.014492753623188406, 'first_completions': {'count': 1706, 'percentage': 98.89855072463767}}, {'type': 'beginDefuseWithoutKit', 'completions': 24, 'avg_completions': 0.01391304347826087, 'first_completions': {'count': 1707, 'percentage': 98.95652173913044}}, {'type': 'explodeBomb', 'completions': 34, 'avg_completions': 0.01971014492753623, 'first_completions': {'count': 1691, 'percentage': 98.02898550724638}}, {'type': 'plantBomb', 'completions': 128, 'avg_completions': 0.07420289855072464, 'first_completions': {'count': 1597, 'percentage': 92.57971014492755}}], 'win_rate': 50.14492753623189}]",
112753,"{'series_played': 33, 'games_played': 79}","{'kills': {'total': 1116, 'average': 33.81818181818182, 'best': 61, 'worst': 15}, 'deaths': {'total': 1295, 'average': 39.24242424242424, 'worst': 62, 'best': 21}, 'first_kills': {'total': 29, 'percentage': 87.87878787878788}, 'damage': {'total': 130043, 'average': 1646.113924050633, 'max': 3198}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1725, 'combat': {'kills': {'total': 1116, 'average': 0.6469565217391304}, 'deaths': {'total': 1295, 'average': 0.7507246376811594}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 16, 'avg_completions': 0.00927536231884058, 'first_completions': {'count': 1711, 'percentage': 99.18840579710145}}, {'type': 'beginDefuseWithoutKit', 'completions': 7, 'avg_completions': 0.004057971014492754, 'first_completions': {'count': 1719, 'percentage': 99.65217391304347}}, {'type': 'explodeBomb', 'completions': 18, 'avg_completions': 0.010434782608695653, 'first_completions': {'count': 1707, 'percentage': 98.95652173913044}}, {'type': 'plantBomb', 'completions': 62, 'avg_completions': 0.035942028985507246, 'first_completions': {'count': 1663, 'percentage': 96.40579710144928}}], 'win_rate': 50.14492753623189}]",
112757,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 0, 'average': 0.0, 'max': 0}}"
112759,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 0, 'average': 0.0, 'max': 0}}"
112760,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 0, 'average': 0.0, 'max': 0}}"
112762,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 0, 'average': 0.0, 'max': 0}}"
112764,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 0, 'average': 0.0, 'max': 0}}"
112766,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 0, 'average': 0.0, 'max': 0}}"
112768,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}, 'damage': {'total': 0, 'average': 0.0, 'max': 0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 0, 'combat': {'kills': {'total': 0, 'average': 0.0}, 'deaths': {'total': 0, 'average': 0.0}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}, {'type': 'explodeBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}, {'type': 'plantBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}], 'win_rate': 0.0}]",
