player_id,general,combat,performance,economy,progression,segments
117771,"{'series_played': 10, 'games_played': 21}","{'kills': {'total': 122, 'average': 12.2, 'best': 28, 'worst': 2}, 'deaths': {'total': 76, 'average': 7.6, 'worst': 14, 'best': 1}, 'first_kills': {'total': 8, 'percentage': 80.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 518023, 'average': 24667.761904761905, 'max': 41700}}",[]
117773,"{'series_played': 10, 'games_played': 21}","{'kills': {'total': 103, 'average': 10.3, 'best': 20, 'worst': 2}, 'deaths': {'total': 123, 'average': 12.3, 'worst': 23, 'best': 0}, 'first_kills': {'total': 9, 'percentage': 90.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 330555, 'average': 15740.714285714286, 'max': 21458}}",[]
117806,"{'series_played': 7, 'games_played': 20}","{'kills': {'total': 164, 'average': 23.428571428571427, 'best': 32, 'worst': 10}, 'deaths': {'total': 99, 'average': 14.142857142857142, 'worst': 22, 'best': 8}, 'first_kills': {'total': 7, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 624821, 'average': 31241.05, 'max': 64400}}",[]
117808,"{'series_played': 7, 'games_played': 20}","{'kills': {'total': 145, 'average': 20.714285714285715, 'best': 41, 'worst': 7}, 'deaths': {'total': 108, 'average': 15.428571428571429, 'worst': 22, 'best': 10}, 'first_kills': {'total': 6, 'percentage': 85.71428571428571}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 544205, 'average': 27210.25, 'max': 64400}}",[]
117810,"{'series_played': 7, 'games_played': 20}","{'kills': {'total': 64, 'average': 9.142857142857142, 'best': 17, 'worst': 2}, 'deaths': {'total': 111, 'average': 15.857142857142858, 'worst': 22, 'best': 11}, 'first_kills': {'total': 7, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 433407, 'average': 21670.35, 'max': 64400}}",[]
117812,"{'series_played': 7, 'games_played': 20}","{'kills': {'total': 71, 'average': 10.142857142857142, 'best': 15, 'worst': 3}, 'deaths': {'total': 136, 'average': 19.428571428571427, 'worst': 25, 'best': 15}, 'first_kills': {'total': 7, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 376876, 'average': 18843.8, 'max': 64400}}",[]
117814,"{'series_played': 7, 'games_played': 20}","{'kills': {'total': 50, 'average': 7.142857142857143, 'best': 10, 'worst': 1}, 'deaths': {'total': 172, 'average': 24.571428571428573, 'worst': 31, 'best': 17}, 'first_kills': {'total': 7, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 350909, 'average': 17545.45, 'max': 64400}}",[]
117856,"{'series_played': 7, 'games_played': 14}","{'kills': {'total': 109, 'average': 15.571428571428571, 'best': 41, 'worst': 3}, 'deaths': {'total': 82, 'average': 11.714285714285714, 'worst': 26, 'best': 6}, 'first_kills': {'total': 6, 'percentage': 85.71428571428571}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 477962, 'average': 34140.142857142855, 'max': 61314}}",[]
117858,"{'series_played': 4, 'games_played': 7}","{'kills': {'total': 24, 'average': 6.0, 'best': 16, 'worst': 0}, 'deaths': {'total': 59, 'average': 14.75, 'worst': 29, 'best': 6}, 'first_kills': {'total': 4, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 154082, 'average': 22011.714285714286, 'max': 44921}}",[]
117860,"{'series_played': 2, 'games_played': 5}","{'kills': {'total': 29, 'average': 14.5, 'best': 18, 'worst': 11}, 'deaths': {'total': 48, 'average': 24.0, 'worst': 30, 'best': 18}, 'first_kills': {'total': 2, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 151052, 'average': 30210.4, 'max': 49099}}",[]
