player_id,general,combat,performance,economy,progression,segments
90790,"{'series_played': 2, 'games_played': 4}","{'kills': {'total': 10, 'average': 5.0, 'best': 9, 'worst': 1}, 'deaths': {'total': 16, 'average': 8.0, 'worst': 13, 'best': 3}, 'first_kills': {'total': 2, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 71326, 'average': 17831.5, 'max': 30954}}",[]
90791,"{'series_played': 3, 'games_played': 7}","{'kills': {'total': 17, 'average': 5.666666666666667, 'best': 6, 'worst': 5}, 'deaths': {'total': 39, 'average': 13.0, 'worst': 18, 'best': 10}, 'first_kills': {'total': 3, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 134959, 'average': 19279.85714285714, 'max': 45990}}",[]
90792,"{'series_played': 5, 'games_played': 10}","{'kills': {'total': 40, 'average': 8.0, 'best': 12, 'worst': 4}, 'deaths': {'total': 49, 'average': 9.8, 'worst': 15, 'best': 5}, 'first_kills': {'total': 5, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 162093, 'average': 16209.3, 'max': 27121}}",[]
90793,"{'series_played': 5, 'games_played': 10}","{'kills': {'total': 20, 'average': 4.0, 'best': 6, 'worst': 2}, 'deaths': {'total': 63, 'average': 12.6, 'worst': 20, 'best': 4}, 'first_kills': {'total': 5, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 171768, 'average': 17176.8, 'max': 40609}}",[]
90914,"{'series_played': 2, 'games_played': 4}","{'kills': {'total': 29, 'average': 14.5, 'best': 17, 'worst': 12}, 'deaths': {'total': 14, 'average': 7.0, 'worst': 9, 'best': 5}, 'first_kills': {'total': 1, 'percentage': 50.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 123284, 'average': 30821.0, 'max': 53714}}",[]
90955,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 0, 'average': 0.0, 'max': 0}}",[]
90956,"{'series_played': 3, 'games_played': 8}","{'kills': {'total': 54, 'average': 18.0, 'best': 20, 'worst': 15}, 'deaths': {'total': 18, 'average': 6.0, 'worst': 8, 'best': 5}, 'first_kills': {'total': 3, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 173713, 'average': 21714.125, 'max': 39170}}",[]
90957,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 0, 'average': 0.0, 'max': 0}}",[]
90958,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 0, 'average': 0.0, 'max': 0}}",[]
90959,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","{'experience': {'total': 0, 'average': 0.0, 'max': 0}}",[]
