player_id,general,combat,performance,economy,segments,progression
113322,"{'series_played': 24, 'games_played': 58}","{'kills': {'total': 836, 'average': 34.833333333333336, 'best': 64, 'worst': 19}, 'deaths': {'total': 898, 'average': 37.416666666666664, 'worst': 67, 'best': 19}, 'first_kills': {'total': 22, 'percentage': 91.66666666666666}, 'damage': {'total': 91535, 'average': 1578.1896551724137, 'max': 4643}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1278, 'combat': {'kills': {'total': 836, 'average': 0.6541471048513302}, 'deaths': {'total': 898, 'average': 0.702660406885759}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 6, 'avg_completions': 0.004694835680751174, 'first_completions': {'count': 1273, 'percentage': 99.60876369327075}}, {'type': 'beginDefuseWithoutKit', 'completions': 11, 'avg_completions': 0.008607198748043818, 'first_completions': {'count': 1270, 'percentage': 99.37402190923318}}, {'type': 'explodeBomb', 'completions': 30, 'avg_completions': 0.023474178403755867, 'first_completions': {'count': 1248, 'percentage': 97.65258215962442}}, {'type': 'plantBomb', 'completions': 81, 'avg_completions': 0.06338028169014084, 'first_completions': {'count': 1197, 'percentage': 93.66197183098592}}], 'win_rate': 49.92175273865415}]",
113324,"{'series_played': 20, 'games_played': 48}","{'kills': {'total': 704, 'average': 35.2, 'best': 64, 'worst': 19}, 'deaths': {'total': 755, 'average': 37.75, 'worst': 70, 'best': 21}, 'first_kills': {'total': 18, 'percentage': 90.0}, 'damage': {'total': 80384, 'average': 1674.6666666666667, 'max': 3162}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1057, 'combat': {'kills': {'total': 704, 'average': 0.6660359508041628}, 'deaths': {'total': 755, 'average': 0.7142857142857143}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 4, 'avg_completions': 0.003784295175023652, 'first_completions': {'count': 1053, 'percentage': 99.62157048249763}}, {'type': 'beginDefuseWithoutKit', 'completions': 10, 'avg_completions': 0.00946073793755913, 'first_completions': {'count': 1048, 'percentage': 99.14853358561967}}, {'type': 'explodeBomb', 'completions': 12, 'avg_completions': 0.011352885525070956, 'first_completions': {'count': 1045, 'percentage': 98.86471144749291}}, {'type': 'plantBomb', 'completions': 48, 'avg_completions': 0.04541154210028382, 'first_completions': {'count': 1009, 'percentage': 95.45884578997162}}], 'win_rate': 50.331125827814574}]",
113326,"{'series_played': 22, 'games_played': 55}","{'kills': {'total': 847, 'average': 38.5, 'best': 66, 'worst': 17}, 'deaths': {'total': 857, 'average': 38.95454545454545, 'worst': 55, 'best': 16}, 'first_kills': {'total': 20, 'percentage': 90.9090909090909}, 'damage': {'total': 99802, 'average': 1814.581818181818, 'max': 3331}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1247, 'combat': {'kills': {'total': 847, 'average': 0.6792301523656776}, 'deaths': {'total': 857, 'average': 0.6872493985565357}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 20, 'avg_completions': 0.01603849238171612, 'first_completions': {'count': 1237, 'percentage': 99.19807538091419}}, {'type': 'beginDefuseWithoutKit', 'completions': 2, 'avg_completions': 0.0016038492381716118, 'first_completions': {'count': 1245, 'percentage': 99.83961507618284}}, {'type': 'explodeBomb', 'completions': 17, 'avg_completions': 0.0136327185244587, 'first_completions': {'count': 1230, 'percentage': 98.63672814755414}}, {'type': 'plantBomb', 'completions': 57, 'avg_completions': 0.04570970328789094, 'first_completions': {'count': 1190, 'percentage': 95.42902967121091}}], 'win_rate': 50.521251002405776}]",
113328,"{'series_played': 22, 'games_played': 55}","{'kills': {'total': 823, 'average': 37.40909090909091, 'best': 52, 'worst': 20}, 'deaths': {'total': 871, 'average': 39.59090909090909, 'worst': 54, 'best': 17}, 'first_kills': {'total': 20, 'percentage': 90.9090909090909}, 'damage': {'total': 98368, 'average': 1788.509090909091, 'max': 2782}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1247, 'combat': {'kills': {'total': 823, 'average': 0.6599839615076183}, 'deaths': {'total': 871, 'average': 0.698476343223737}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 9, 'avg_completions': 0.007217321571772253, 'first_completions': {'count': 1239, 'percentage': 99.35846030473135}}, {'type': 'beginDefuseWithoutKit', 'completions': 8, 'avg_completions': 0.006415396952686447, 'first_completions': {'count': 1239, 'percentage': 99.35846030473135}}, {'type': 'explodeBomb', 'completions': 14, 'avg_completions': 0.011226944667201283, 'first_completions': {'count': 1233, 'percentage': 98.87730553327987}}, {'type': 'plantBomb', 'completions': 33, 'avg_completions': 0.026463512429831595, 'first_completions': {'count': 1214, 'percentage': 97.35364875701684}}], 'win_rate': 50.521251002405776}]",
113330,"{'series_played': 22, 'games_played': 55}","{'kills': {'total': 692, 'average': 31.454545454545453, 'best': 44, 'worst': 6}, 'deaths': {'total': 854, 'average': 38.81818181818182, 'worst': 60, 'best': 16}, 'first_kills': {'total': 21, 'percentage': 95.45454545454545}, 'damage': {'total': 81233, 'average': 1476.9636363636364, 'max': 2573}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1247, 'combat': {'kills': {'total': 692, 'average': 0.5549318364073778}, 'deaths': {'total': 854, 'average': 0.6848436246992783}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 17, 'avg_completions': 0.0136327185244587, 'first_completions': {'count': 1231, 'percentage': 98.7169206094627}}, {'type': 'beginDefuseWithoutKit', 'completions': 13, 'avg_completions': 0.010425020048115477, 'first_completions': {'count': 1238, 'percentage': 99.27826784282277}}, {'type': 'explodeBomb', 'completions': 14, 'avg_completions': 0.011226944667201283, 'first_completions': {'count': 1233, 'percentage': 98.87730553327987}}, {'type': 'plantBomb', 'completions': 45, 'avg_completions': 0.03608660785886127, 'first_completions': {'count': 1202, 'percentage': 96.39133921411387}}], 'win_rate': 50.521251002405776}]",
113332,"{'series_played': 22, 'games_played': 55}","{'kills': {'total': 957, 'average': 43.5, 'best': 76, 'worst': 18}, 'deaths': {'total': 791, 'average': 35.95454545454545, 'worst': 50, 'best': 13}, 'first_kills': {'total': 20, 'percentage': 90.9090909090909}, 'damage': {'total': 98092, 'average': 1783.490909090909, 'max': 3791}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1247, 'combat': {'kills': {'total': 957, 'average': 0.7674418604651163}, 'deaths': {'total': 791, 'average': 0.6343223736968725}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 30, 'avg_completions': 0.024057738572574178, 'first_completions': {'count': 1223, 'percentage': 98.07538091419407}}, {'type': 'beginDefuseWithoutKit', 'completions': 16, 'avg_completions': 0.012830793905372895, 'first_completions': {'count': 1237, 'percentage': 99.19807538091419}}, {'type': 'explodeBomb', 'completions': 38, 'avg_completions': 0.030473135525260625, 'first_completions': {'count': 1209, 'percentage': 96.95268644747394}}, {'type': 'plantBomb', 'completions': 96, 'avg_completions': 0.07698476343223737, 'first_completions': {'count': 1151, 'percentage': 92.30152365677627}}], 'win_rate': 50.521251002405776}]",
113334,"{'series_played': 22, 'games_played': 55}","{'kills': {'total': 816, 'average': 37.09090909090909, 'best': 59, 'worst': 11}, 'deaths': {'total': 824, 'average': 37.45454545454545, 'worst': 51, 'best': 17}, 'first_kills': {'total': 20, 'percentage': 90.9090909090909}, 'damage': {'total': 83505, 'average': 1518.2727272727273, 'max': 2406}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1247, 'combat': {'kills': {'total': 816, 'average': 0.6543704891740176}, 'deaths': {'total': 824, 'average': 0.6607858861267041}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 23, 'avg_completions': 0.018444266238973536, 'first_completions': {'count': 1230, 'percentage': 98.63672814755414}}, {'type': 'beginDefuseWithoutKit', 'completions': 15, 'avg_completions': 0.012028869286287089, 'first_completions': {'count': 1235, 'percentage': 99.03769045709703}}, {'type': 'explodeBomb', 'completions': 36, 'avg_completions': 0.028869286287089013, 'first_completions': {'count': 1211, 'percentage': 97.1130713712911}}, {'type': 'plantBomb', 'completions': 105, 'avg_completions': 0.08420208500400962, 'first_completions': {'count': 1142, 'percentage': 91.57979149959904}}], 'win_rate': 50.521251002405776}]",
113336,"{'series_played': 3, 'games_played': 6}","{'kills': {'total': 57, 'average': 19.0, 'best': 22, 'worst': 15}, 'deaths': {'total': 97, 'average': 32.333333333333336, 'worst': 35, 'best': 29}, 'first_kills': {'total': 3, 'percentage': 100.0}, 'damage': {'total': 7171, 'average': 1195.1666666666667, 'max': 1777}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 113, 'combat': {'kills': {'total': 57, 'average': 0.504424778761062}, 'deaths': {'total': 97, 'average': 0.8584070796460177}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 113, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.008849557522123894, 'first_completions': {'count': 112, 'percentage': 99.11504424778761}}, {'type': 'explodeBomb', 'completions': 4, 'avg_completions': 0.035398230088495575, 'first_completions': {'count': 109, 'percentage': 96.46017699115043}}, {'type': 'plantBomb', 'completions': 9, 'avg_completions': 0.07964601769911504, 'first_completions': {'count': 104, 'percentage': 92.03539823008849}}], 'win_rate': 69.02654867256636}]",
113338,"{'series_played': 3, 'games_played': 6}","{'kills': {'total': 48, 'average': 16.0, 'best': 16, 'worst': 16}, 'deaths': {'total': 91, 'average': 30.333333333333332, 'worst': 31, 'best': 29}, 'first_kills': {'total': 3, 'percentage': 100.0}, 'damage': {'total': 6095, 'average': 1015.8333333333334, 'max': 1233}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 113, 'combat': {'kills': {'total': 48, 'average': 0.4247787610619469}, 'deaths': {'total': 91, 'average': 0.8053097345132744}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 113, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.008849557522123894, 'first_completions': {'count': 112, 'percentage': 99.11504424778761}}, {'type': 'explodeBomb', 'completions': 1, 'avg_completions': 0.008849557522123894, 'first_completions': {'count': 112, 'percentage': 99.11504424778761}}, {'type': 'plantBomb', 'completions': 3, 'avg_completions': 0.02654867256637168, 'first_completions': {'count': 110, 'percentage': 97.34513274336283}}], 'win_rate': 69.02654867256636}]",
113340,"{'series_played': 3, 'games_played': 6}","{'kills': {'total': 68, 'average': 22.666666666666668, 'best': 26, 'worst': 17}, 'deaths': {'total': 90, 'average': 30.0, 'worst': 32, 'best': 29}, 'first_kills': {'total': 3, 'percentage': 100.0}, 'damage': {'total': 7821, 'average': 1303.5, 'max': 1555}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 113, 'combat': {'kills': {'total': 68, 'average': 0.6017699115044248}, 'deaths': {'total': 90, 'average': 0.7964601769911505}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 113, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 113, 'percentage': 100.0}}, {'type': 'explodeBomb', 'completions': 4, 'avg_completions': 0.035398230088495575, 'first_completions': {'count': 109, 'percentage': 96.46017699115043}}, {'type': 'plantBomb', 'completions': 8, 'avg_completions': 0.07079646017699115, 'first_completions': {'count': 105, 'percentage': 92.92035398230088}}], 'win_rate': 69.02654867256636}]",
