player_id,general,combat,performance,economy,segments,progression
111632,"{'series_played': 41, 'games_played': 101}","{'kills': {'total': 1582, 'average': 38.58536585365854, 'best': 59, 'worst': 15}, 'deaths': {'total': 1606, 'average': 39.170731707317074, 'worst': 62, 'best': 19}, 'first_kills': {'total': 37, 'percentage': 90.2439024390244}, 'damage': {'total': 169262, 'average': 1675.8613861386139, 'max': 2832}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 2249, 'combat': {'kills': {'total': 1582, 'average': 0.7034237438861717}, 'deaths': {'total': 1606, 'average': 0.7140951534015118}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 17, 'avg_completions': 0.00755891507336594, 'first_completions': {'count': 2235, 'percentage': 99.37750111160516}}, {'type': 'beginDefuseWithoutKit', 'completions': 11, 'avg_completions': 0.004891062694530902, 'first_completions': {'count': 2238, 'percentage': 99.51089373054691}}, {'type': 'explodeBomb', 'completions': 31, 'avg_completions': 0.013783903957314362, 'first_completions': {'count': 2218, 'percentage': 98.62160960426857}}, {'type': 'plantBomb', 'completions': 101, 'avg_completions': 0.04490884837705647, 'first_completions': {'count': 2148, 'percentage': 95.50911516229435}}], 'win_rate': 52.20097821253891}]",
111634,"{'series_played': 41, 'games_played': 101}","{'kills': {'total': 1272, 'average': 31.024390243902438, 'best': 59, 'worst': 17}, 'deaths': {'total': 1641, 'average': 40.02439024390244, 'worst': 63, 'best': 19}, 'first_kills': {'total': 35, 'percentage': 85.36585365853658}, 'damage': {'total': 149134, 'average': 1476.5742574257426, 'max': 3009}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 2249, 'combat': {'kills': {'total': 1272, 'average': 0.565584704313028}, 'deaths': {'total': 1641, 'average': 0.7296576256113828}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 37, 'avg_completions': 0.0164517563361494, 'first_completions': {'count': 2214, 'percentage': 98.4437527790129}}, {'type': 'beginDefuseWithoutKit', 'completions': 18, 'avg_completions': 0.008003557136505114, 'first_completions': {'count': 2234, 'percentage': 99.33303690529124}}, {'type': 'explodeBomb', 'completions': 38, 'avg_completions': 0.016896398399288574, 'first_completions': {'count': 2211, 'percentage': 98.31036016007114}}, {'type': 'plantBomb', 'completions': 114, 'avg_completions': 0.050689195197865716, 'first_completions': {'count': 2135, 'percentage': 94.93108048021342}}], 'win_rate': 52.20097821253891}]",
111636,"{'series_played': 41, 'games_played': 101}","{'kills': {'total': 1591, 'average': 38.80487804878049, 'best': 66, 'worst': 18}, 'deaths': {'total': 1565, 'average': 38.170731707317074, 'worst': 59, 'best': 19}, 'first_kills': {'total': 31, 'percentage': 75.60975609756098}, 'damage': {'total': 182767, 'average': 1809.5742574257426, 'max': 4107}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 2249, 'combat': {'kills': {'total': 1591, 'average': 0.7074255224544241}, 'deaths': {'total': 1565, 'average': 0.6958648288128056}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 42, 'avg_completions': 0.018674966651845263, 'first_completions': {'count': 2226, 'percentage': 98.9773232547799}}, {'type': 'beginDefuseWithoutKit', 'completions': 12, 'avg_completions': 0.005335704757670075, 'first_completions': {'count': 2240, 'percentage': 99.59982214317475}}, {'type': 'explodeBomb', 'completions': 10, 'avg_completions': 0.004446420631391729, 'first_completions': {'count': 2239, 'percentage': 99.55535793686082}}, {'type': 'plantBomb', 'completions': 40, 'avg_completions': 0.017785682525566917, 'first_completions': {'count': 2209, 'percentage': 98.2214317474433}}], 'win_rate': 52.20097821253891}]",
111638,"{'series_played': 3, 'games_played': 6}","{'kills': {'total': 28, 'average': 9.333333333333334, 'best': 21, 'worst': 3}, 'deaths': {'total': 26, 'average': 8.666666666666666, 'worst': 14, 'best': 3}, 'first_kills': {'total': 3, 'percentage': 100.0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 169248, 'average': 28208.0, 'max': 42382}}"
111639,"{'series_played': 25, 'games_played': 65}","{'kills': {'total': 976, 'average': 39.04, 'best': 62, 'worst': 20}, 'deaths': {'total': 961, 'average': 38.44, 'worst': 52, 'best': 20}, 'first_kills': {'total': 21, 'percentage': 84.0}, 'damage': {'total': 104651, 'average': 1610.0153846153846, 'max': 3762}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1476, 'combat': {'kills': {'total': 976, 'average': 0.6612466124661247}, 'deaths': {'total': 961, 'average': 0.6510840108401084}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 15, 'avg_completions': 0.01016260162601626, 'first_completions': {'count': 1462, 'percentage': 99.05149051490515}}, {'type': 'beginDefuseWithoutKit', 'completions': 11, 'avg_completions': 0.007452574525745257, 'first_completions': {'count': 1467, 'percentage': 99.39024390243902}}, {'type': 'explodeBomb', 'completions': 48, 'avg_completions': 0.032520325203252036, 'first_completions': {'count': 1428, 'percentage': 96.7479674796748}}, {'type': 'plantBomb', 'completions': 109, 'avg_completions': 0.07384823848238482, 'first_completions': {'count': 1367, 'percentage': 92.61517615176152}}], 'win_rate': 49.86449864498645}]",
111641,"{'series_played': 25, 'games_played': 65}","{'kills': {'total': 1078, 'average': 43.12, 'best': 61, 'worst': 22}, 'deaths': {'total': 946, 'average': 37.84, 'worst': 53, 'best': 18}, 'first_kills': {'total': 25, 'percentage': 100.0}, 'damage': {'total': 117773, 'average': 1811.8923076923077, 'max': 3812}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1476, 'combat': {'kills': {'total': 1078, 'average': 0.7303523035230353}, 'deaths': {'total': 946, 'average': 0.6409214092140921}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 33, 'avg_completions': 0.022357723577235773, 'first_completions': {'count': 1453, 'percentage': 98.44173441734418}}, {'type': 'beginDefuseWithoutKit', 'completions': 20, 'avg_completions': 0.013550135501355014, 'first_completions': {'count': 1461, 'percentage': 98.98373983739837}}, {'type': 'explodeBomb', 'completions': 25, 'avg_completions': 0.016937669376693765, 'first_completions': {'count': 1451, 'percentage': 98.30623306233063}}, {'type': 'plantBomb', 'completions': 73, 'avg_completions': 0.0494579945799458, 'first_completions': {'count': 1403, 'percentage': 95.05420054200542}}], 'win_rate': 49.86449864498645}]",
111642,"{'series_played': 20, 'games_played': 52}","{'kills': {'total': 777, 'average': 38.85, 'best': 59, 'worst': 26}, 'deaths': {'total': 792, 'average': 39.6, 'worst': 55, 'best': 18}, 'first_kills': {'total': 19, 'percentage': 95.0}, 'damage': {'total': 90437, 'average': 1739.173076923077, 'max': 3327}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1173, 'combat': {'kills': {'total': 777, 'average': 0.6624040920716112}, 'deaths': {'total': 792, 'average': 0.6751918158567775}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 7, 'avg_completions': 0.005967604433077579, 'first_completions': {'count': 1166, 'percentage': 99.40323955669224}}, {'type': 'beginDefuseWithoutKit', 'completions': 7, 'avg_completions': 0.005967604433077579, 'first_completions': {'count': 1166, 'percentage': 99.40323955669224}}, {'type': 'explodeBomb', 'completions': 13, 'avg_completions': 0.011082693947144074, 'first_completions': {'count': 1160, 'percentage': 98.89173060528559}}, {'type': 'plantBomb', 'completions': 37, 'avg_completions': 0.03154305200341006, 'first_completions': {'count': 1136, 'percentage': 96.845694799659}}], 'win_rate': 48.93435635123615}]",
111643,"{'series_played': 25, 'games_played': 65}","{'kills': {'total': 909, 'average': 36.36, 'best': 59, 'worst': 19}, 'deaths': {'total': 992, 'average': 39.68, 'worst': 53, 'best': 22}, 'first_kills': {'total': 24, 'percentage': 96.0}, 'damage': {'total': 106942, 'average': 1645.2615384615385, 'max': 3892}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1476, 'combat': {'kills': {'total': 909, 'average': 0.6158536585365854}, 'deaths': {'total': 992, 'average': 0.6720867208672087}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 23, 'avg_completions': 0.015582655826558265, 'first_completions': {'count': 1453, 'percentage': 98.44173441734418}}, {'type': 'beginDefuseWithoutKit', 'completions': 9, 'avg_completions': 0.006097560975609756, 'first_completions': {'count': 1468, 'percentage': 99.45799457994579}}, {'type': 'explodeBomb', 'completions': 26, 'avg_completions': 0.017615176151761516, 'first_completions': {'count': 1450, 'percentage': 98.23848238482384}}, {'type': 'plantBomb', 'completions': 68, 'avg_completions': 0.04607046070460705, 'first_completions': {'count': 1408, 'percentage': 95.39295392953929}}], 'win_rate': 49.86449864498645}]",
111645,"{'series_played': 25, 'games_played': 65}","{'kills': {'total': 1043, 'average': 41.72, 'best': 64, 'worst': 20}, 'deaths': {'total': 985, 'average': 39.4, 'worst': 54, 'best': 25}, 'first_kills': {'total': 24, 'percentage': 96.0}, 'damage': {'total': 112435, 'average': 1729.7692307692307, 'max': 4426}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1476, 'combat': {'kills': {'total': 1043, 'average': 0.7066395663956639}, 'deaths': {'total': 985, 'average': 0.6673441734417345}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 20, 'avg_completions': 0.013550135501355014, 'first_completions': {'count': 1458, 'percentage': 98.78048780487805}}, {'type': 'beginDefuseWithoutKit', 'completions': 21, 'avg_completions': 0.014227642276422764, 'first_completions': {'count': 1461, 'percentage': 98.98373983739837}}, {'type': 'explodeBomb', 'completions': 19, 'avg_completions': 0.012872628726287264, 'first_completions': {'count': 1457, 'percentage': 98.71273712737127}}, {'type': 'plantBomb', 'completions': 82, 'avg_completions': 0.05555555555555555, 'first_completions': {'count': 1394, 'percentage': 94.44444444444444}}], 'win_rate': 49.86449864498645}]",
111647,"{'series_played': 31, 'games_played': 74}","{'kills': {'total': 1148, 'average': 37.03225806451613, 'best': 68, 'worst': 14}, 'deaths': {'total': 1157, 'average': 37.32258064516129, 'worst': 66, 'best': 27}, 'first_kills': {'total': 26, 'percentage': 83.87096774193549}, 'damage': {'total': 125440, 'average': 1695.1351351351352, 'max': 3671}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 1638, 'combat': {'kills': {'total': 1148, 'average': 0.7008547008547008}, 'deaths': {'total': 1157, 'average': 0.7063492063492064}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 10, 'avg_completions': 0.006105006105006105, 'first_completions': {'count': 1628, 'percentage': 99.38949938949939}}, {'type': 'beginDefuseWithoutKit', 'completions': 10, 'avg_completions': 0.006105006105006105, 'first_completions': {'count': 1629, 'percentage': 99.45054945054946}}, {'type': 'explodeBomb', 'completions': 42, 'avg_completions': 0.02564102564102564, 'first_completions': {'count': 1596, 'percentage': 97.43589743589743}}, {'type': 'plantBomb', 'completions': 132, 'avg_completions': 0.08058608058608059, 'first_completions': {'count': 1506, 'percentage': 91.94139194139194}}], 'win_rate': 52.258852258852265}]",
