player_id,general,combat,performance,economy,segments,progression
113545,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}, 'damage': {'total': 0, 'average': 0.0, 'max': 0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 0, 'combat': {'kills': {'total': 0, 'average': 0.0}, 'deaths': {'total': 0, 'average': 0.0}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}, {'type': 'explodeBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}, {'type': 'plantBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}], 'win_rate': 0.0}]",
113547,"{'series_played': 3, 'games_played': 6}","{'kills': {'total': 7, 'average': 2.3333333333333335, 'best': 4, 'worst': 1}, 'deaths': {'total': 40, 'average': 13.333333333333334, 'worst': 16, 'best': 12}, 'first_kills': {'total': 2, 'percentage': 66.66666666666666}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}",[],"{'experience': {'total': 60560, 'average': 10093.333333333334, 'max': 18642}}"
113549,"{'series_played': 0, 'games_played': 0}","{'kills': {'total': 0, 'average': 0.0, 'best': 0, 'worst': 0}, 'deaths': {'total': 0, 'average': 0.0, 'worst': 0, 'best': 0}, 'first_kills': {'total': 0, 'percentage': 0.0}, 'damage': {'total': 0, 'average': 0.0, 'max': 0}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 0, 'combat': {'kills': {'total': 0, 'average': 0.0}, 'deaths': {'total': 0, 'average': 0.0}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}, {'type': 'explodeBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}, {'type': 'plantBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 0, 'percentage': 0.0}}], 'win_rate': 0.0}]",
113551,"{'series_played': 5, 'games_played': 13}","{'kills': {'total': 174, 'average': 34.8, 'best': 46, 'worst': 13}, 'deaths': {'total': 198, 'average': 39.6, 'worst': 50, 'best': 27}, 'first_kills': {'total': 3, 'percentage': 60.0}, 'damage': {'total': 20482, 'average': 1575.5384615384614, 'max': 2374}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 290, 'combat': {'kills': {'total': 174, 'average': 0.6}, 'deaths': {'total': 198, 'average': 0.6827586206896552}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 2, 'avg_completions': 0.006896551724137931, 'first_completions': {'count': 288, 'percentage': 99.3103448275862}}, {'type': 'beginDefuseWithoutKit', 'completions': 3, 'avg_completions': 0.010344827586206896, 'first_completions': {'count': 288, 'percentage': 99.3103448275862}}, {'type': 'explodeBomb', 'completions': 4, 'avg_completions': 0.013793103448275862, 'first_completions': {'count': 286, 'percentage': 98.62068965517241}}, {'type': 'plantBomb', 'completions': 15, 'avg_completions': 0.05172413793103448, 'first_completions': {'count': 275, 'percentage': 94.82758620689656}}], 'win_rate': 55.86206896551724}]",
113553,"{'series_played': 5, 'games_played': 13}","{'kills': {'total': 219, 'average': 43.8, 'best': 61, 'worst': 24}, 'deaths': {'total': 165, 'average': 33.0, 'worst': 48, 'best': 20}, 'first_kills': {'total': 5, 'percentage': 100.0}, 'damage': {'total': 22043, 'average': 1695.6153846153845, 'max': 2885}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 290, 'combat': {'kills': {'total': 219, 'average': 0.7551724137931034}, 'deaths': {'total': 165, 'average': 0.5689655172413793}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 290, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 5, 'avg_completions': 0.017241379310344827, 'first_completions': {'count': 286, 'percentage': 98.62068965517241}}, {'type': 'explodeBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 290, 'percentage': 100.0}}, {'type': 'plantBomb', 'completions': 10, 'avg_completions': 0.034482758620689655, 'first_completions': {'count': 280, 'percentage': 96.55172413793103}}], 'win_rate': 55.86206896551724}]",
113555,"{'series_played': 5, 'games_played': 13}","{'kills': {'total': 201, 'average': 40.2, 'best': 61, 'worst': 26}, 'deaths': {'total': 203, 'average': 40.6, 'worst': 57, 'best': 26}, 'first_kills': {'total': 5, 'percentage': 100.0}, 'damage': {'total': 23780, 'average': 1829.2307692307693, 'max': 2761}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 290, 'combat': {'kills': {'total': 201, 'average': 0.6931034482758621}, 'deaths': {'total': 203, 'average': 0.7}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 7, 'avg_completions': 0.02413793103448276, 'first_completions': {'count': 284, 'percentage': 97.93103448275862}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.0034482758620689655, 'first_completions': {'count': 289, 'percentage': 99.6551724137931}}, {'type': 'explodeBomb', 'completions': 2, 'avg_completions': 0.006896551724137931, 'first_completions': {'count': 288, 'percentage': 99.3103448275862}}, {'type': 'plantBomb', 'completions': 6, 'avg_completions': 0.020689655172413793, 'first_completions': {'count': 284, 'percentage': 97.93103448275862}}], 'win_rate': 55.86206896551724}]",
113557,"{'series_played': 5, 'games_played': 13}","{'kills': {'total': 199, 'average': 39.8, 'best': 63, 'worst': 21}, 'deaths': {'total': 223, 'average': 44.6, 'worst': 55, 'best': 28}, 'first_kills': {'total': 5, 'percentage': 100.0}, 'damage': {'total': 23066, 'average': 1774.3076923076924, 'max': 2964}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 290, 'combat': {'kills': {'total': 199, 'average': 0.6862068965517242}, 'deaths': {'total': 223, 'average': 0.7689655172413793}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 2, 'avg_completions': 0.006896551724137931, 'first_completions': {'count': 288, 'percentage': 99.3103448275862}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.0034482758620689655, 'first_completions': {'count': 289, 'percentage': 99.6551724137931}}, {'type': 'explodeBomb', 'completions': 5, 'avg_completions': 0.017241379310344827, 'first_completions': {'count': 285, 'percentage': 98.27586206896551}}, {'type': 'plantBomb', 'completions': 10, 'avg_completions': 0.034482758620689655, 'first_completions': {'count': 280, 'percentage': 96.55172413793103}}], 'win_rate': 55.86206896551724}]",
113558,"{'series_played': 5, 'games_played': 13}","{'kills': {'total': 154, 'average': 30.8, 'best': 42, 'worst': 15}, 'deaths': {'total': 217, 'average': 43.4, 'worst': 55, 'best': 28}, 'first_kills': {'total': 5, 'percentage': 100.0}, 'damage': {'total': 16402, 'average': 1261.6923076923076, 'max': 2001}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 290, 'combat': {'kills': {'total': 154, 'average': 0.5310344827586206}, 'deaths': {'total': 217, 'average': 0.7482758620689656}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 1, 'avg_completions': 0.0034482758620689655, 'first_completions': {'count': 289, 'percentage': 99.6551724137931}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.0034482758620689655, 'first_completions': {'count': 289, 'percentage': 99.6551724137931}}, {'type': 'explodeBomb', 'completions': 3, 'avg_completions': 0.010344827586206896, 'first_completions': {'count': 287, 'percentage': 98.9655172413793}}, {'type': 'plantBomb', 'completions': 14, 'avg_completions': 0.04827586206896552, 'first_completions': {'count': 276, 'percentage': 95.17241379310344}}], 'win_rate': 55.86206896551724}]",
113560,"{'series_played': 2, 'games_played': 3}","{'kills': {'total': 51, 'average': 25.5, 'best': 37, 'worst': 14}, 'deaths': {'total': 35, 'average': 17.5, 'worst': 26, 'best': 9}, 'first_kills': {'total': 2, 'percentage': 100.0}, 'damage': {'total': 5458, 'average': 1819.3333333333333, 'max': 2449}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 59, 'combat': {'kills': {'total': 51, 'average': 0.864406779661017}, 'deaths': {'total': 35, 'average': 0.5932203389830508}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 59, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 1, 'avg_completions': 0.01694915254237288, 'first_completions': {'count': 58, 'percentage': 98.30508474576271}}, {'type': 'explodeBomb', 'completions': 6, 'avg_completions': 0.1016949152542373, 'first_completions': {'count': 53, 'percentage': 89.83050847457628}}, {'type': 'plantBomb', 'completions': 10, 'avg_completions': 0.1694915254237288, 'first_completions': {'count': 49, 'percentage': 83.05084745762711}}], 'win_rate': 33.89830508474576}]",
113562,"{'series_played': 2, 'games_played': 3}","{'kills': {'total': 46, 'average': 23.0, 'best': 30, 'worst': 16}, 'deaths': {'total': 35, 'average': 17.5, 'worst': 24, 'best': 11}, 'first_kills': {'total': 2, 'percentage': 100.0}, 'damage': {'total': 4889, 'average': 1629.6666666666667, 'max': 1896}}","{'wins': {'count': 0, 'percentage': 0, 'current_streak': 0, 'max_streak': 0}}","{'net_worth': {'average': 0, 'max': 0}, 'inventory_value': {'average': 0, 'max': 0}}","[{'type': 'round', 'count': 59, 'combat': {'kills': {'total': 46, 'average': 0.7796610169491526}, 'deaths': {'total': 35, 'average': 0.5932203389830508}}, 'objectives': [{'type': 'beginDefuseWithKit', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 59, 'percentage': 100.0}}, {'type': 'beginDefuseWithoutKit', 'completions': 2, 'avg_completions': 0.03389830508474576, 'first_completions': {'count': 57, 'percentage': 96.61016949152543}}, {'type': 'explodeBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 59, 'percentage': 100.0}}, {'type': 'plantBomb', 'completions': 0, 'avg_completions': 0.0, 'first_completions': {'count': 59, 'percentage': 100.0}}], 'win_rate': 33.89830508474576}]",
